Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
HITrental Altstetten Apartments,"Altstetten, Zurich",Appartement avec Balcon C,1 lit double,"8,5",139 expériences vécues,"1 nuit, 1 adulte",,"€ 167€ 150
-10 %"
VIADUKT Apartments,"Gewerbeschule, Zurich",Appartement Mansardé,"4 lits (1 très grand lit double, 3 canapés-lits)","5,7",1 638 expériences vécues,"1 nuit, 1 adulte",,"€ 425€ 280
-34 %"
Gästezimmer,"Zürichberg, Zurich",Chambre Quadruple - Vue sur Jardin,Hébergement géré par un particulier,,7 commentaires externes,"1 nuit, 1 adulte",,€ 220
Swiss Star Oerlikon Station - Self Check-In,"Oerlikon, Zurich",Appartement 1 Chambre,1 lit double,"5,1",82 expériences vécues,"1 nuit, 1 adulte",,€ 171
Swiss Star Oerlikon Lodge - Self Check-In,"Oerlikon, Zurich",Studio,1 lit double,"7,1",440 expériences vécues,"1 nuit, 1 adulte",,€ 161
Lake Side Location Bellevue,"1. Vieille ville de Zurich - Centre ville, Zurich",Appartement 3 Chambres,"4 lits (1 canapé-lit, 3 grands lits doubles)","9,2",22 expériences vécues,"1 nuit, 1 adulte",,€ 808
Le Bijou Lintheschergasse / Zurich HB,"1. Vieille ville de Zurich - Centre ville, Zurich",Appartement avec Sauna,"2 lits (1 canapé-lit, 1 grand lit double)","9,1",138 expériences vécues,"1 nuit, 1 adulte",,€ 805
Zürich Niederdorf - Grossmünster,"1. Vieille ville de Zurich - Centre ville, Zurich",Appartement Deluxe,"2 lits (1 canapé-lit, 1 grand lit double)","9,2",48 expériences vécues,"1 nuit, 1 adulte",,€ 382
Swiss Star Longstreet - Self Check-In,"Gewerbeschule, Zurich",Chambre Double,1 lit double,"6,3",907 expériences vécues,"1 nuit, 1 adulte",,€ 171
CITY STAY - Kieselgasse,"Seefeld, Zurich",Appartement de Grand Standing,1 grand lit double,"8,8",651 expériences vécues,"1 nuit, 1 adulte",,"€ 270€ 216
-20 %"
B2 Hotel Zürich,"Enge, Zurich",Chambre Double de Caractère,1 grand lit double,"9,0",1 281 expériences vécues,"1 nuit, 1 adulte",,€ 417
The Dolder Grand,"Zürichberg, Zurich",Chambre Simple Supérieure,1 lit simple,"9,0",580 expériences vécues,"1 nuit, 1 adulte",,€ 700
Baur au Lac,"1. Vieille ville de Zurich - Centre ville, Zurich",Chambre Simple,1 grand lit double,"9,1",658 expériences vécues,"1 nuit, 1 adulte",,€ 697
EMA House Hotel Suites,"Unterstrass, Zurich",Suite Junior,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",709 expériences vécues,"1 nuit, 1 adulte",,€ 369
Sorell Hotel Rigiblick - Studios & Spa Suites,"Oberstrass, Zurich",Studio,1 grand lit double,"7,7",238 expériences vécues,"1 nuit, 1 adulte",,€ 318
Swiss Star Zurich Oerlikon - Self Check-In,"Oerlikon, Zurich",Suite,1 grand lit double,"5,8",223 expériences vécues,"1 nuit, 1 adulte",,€ 233
Swiss Star Zurich University - Self Check-In,"1. Vieille ville de Zurich - Centre ville, Zurich",Appartement (2 Adultes),1 lit double,"6,3",627 expériences vécues,"1 nuit, 1 adulte",,€ 181
Swiss Star Wiedikon - Self Check-In,"Wiedikon, Zurich",Appartement 1 Chambre (2 Adultes),1 grand lit double,"6,6",554 expériences vécues,"1 nuit, 1 adulte",,€ 192
La Réserve Eden au Lac Zurich,"Seefeld, Zurich",Chambre de Luxe – Vue sur Ville,"4 lits (2 lits simples, 1 très grand lit double, 1 grand lit double)","9,1",432 expériences vécues,"1 nuit, 1 adulte",,€ 853
Widder Hotel - Zurichs luxury hideaway,"1. Vieille ville de Zurich - Centre ville, Zurich",Chambre Simple Design,1 lit simple,"9,3",361 expériences vécues,"1 nuit, 1 adulte",,€ 874
