Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Studio Yellow - Piata Victoriei,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",47 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Hacienda Coltea - Old Town Cozy Studio,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 135€ 117
Karma Coffe&Room's,"Sector 1, Bucarest",Chambre Lit King-Size Supérieure,1 lit double,"9,1",79 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Luxury VIEW Bucharest,"Sector 3, Bucarest",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","8,6",84 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 116
Unique Boutique,"Sector 1, Bucarest",Chambre Simple Standard,1 très grand lit double,"8,5",230 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 98
Carol Studio,"Sector 2, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"7,1",84 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 42
First Hostel Bucur 21,"Sector 4, Bucarest",Lit dans Dortoir Mixte de 8 Lits ,8 lits superposés,"7,9",37 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 18€ 13
George&Dragon Rooms,"Sector 4, Bucarest",Chambre Double ou Lits Jumeaux Deluxe Supérieure ,Hébergement géré par un particulier,"9,0",517 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 58
Old town Super suites plus,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"6,5",107 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 51
La Casa Nord,"Sector 1, Bucarest",Chambre Double,1 lit double,"7,7",148 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 52
"Old Town Bucharest Apartment Plevnei,","Sector 5, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,7",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 120
ONE City Center,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 98
ONE H Luxury Apartment,"Sector 1, Bucarest",Appartement 3 Chambres,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 380
Smart Duplex,Bucarest,Appartement 2 Chambres,Hébergement géré par un particulier,"9,5",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 98
Casa S Piata Alba Iulia,"Sector 3, Bucarest",Penthouse,Hébergement géré par un particulier,"9,9",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
Center Walk Studios,"Sector 1, Bucarest",Chambre Double ou Lits Jumeaux Standard avec Balcon,Types de lits : 1 lit double ou 2 lits simples,"8,1",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 162€ 113
One Floreasca City Apartments,"Sector 1, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","7,8",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 123
Fabulous Penthouse Lakeview W20,"Sector 6, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,3",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 125€ 107
Bucharest Grand One Foreasca City,"Sector 1, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,3",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
Best View in Grand Floreasca Apartments,"Sector 2, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,8",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 105
Metropole Apartments Panoramic Ateneum,"Sector 1, Bucarest",Appartement 1 Chambre,1 très grand lit double,"9,7",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
METROPOLE APARTMENTS ATENEUM RESIDENCE,"Sector 1, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,6",44 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
One Premium Apartments Bucharest,"Sector 1, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)",10,4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 97
Cozy Apartment Balcescu,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"7,5",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 83€ 66
Central appartment - heart of Bucharest - sector 1 - new renovated - open space,"Sector 1, Bucarest",Appartement 3 Chambres,Hébergement géré par un particulier,"9,3",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 348
Duplex lux - Thoria,"Sector 4, Bucarest",Appartement en Duplex,Hébergement géré par un particulier,"9,9",24 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94€ 80
Creative & Luxury New Apartments of Bucharest,"Sector 2, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,9",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 114
ONE Tower Apartments,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",57 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 145
Hostel Casa Popa Nan,"Sector 2, Bucarest",Chambre Double Économique,1 lit simple,"7,5",136 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Brâncoveanu Apartament's,"Sector 4, Bucarest",Appartement 2 Chambres,Hébergement géré par un particulier,"9,8",113 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
New Style White Modern Apartments,"Sector 2, Bucarest",Appartement 2 Chambres,"3 lits (1 lit double, 1 canapé-lit, 1 grand lit double)","8,9",20 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 105
Luxury ApartHotel Aviatiei,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",48 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Aviation Tower Luxury Apartments,"Sector 2, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,9",28 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 144
Luxury Aviatiei,"Sector 1, Bucarest",Studio,Hébergement géré par un particulier,"9,5",92 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 64
Pipera Cloud9 Apartments near Promenada Mall,"Sector 2, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,6",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 77
Classy Sassy I Timpuri Noi,"Sector 3, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,9",30 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 101
Amazing Luxury Aviatiei,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",72 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 78
ONE Luxury Apartments,"Sector 1, Bucarest",Appartement 1 Chambre,1 grand lit double,"9,6",204 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 154
Business & Relax Apartments close Promenada Mall,"Sector 2, Bucarest",Suite Deluxe,"2 lits (1 canapé-lit, 1 grand lit double)",10,5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 119
Grand Look & Best location for Business on Bucharest,"Sector 2, Bucarest",Appartement avec Terrasse,"2 lits (1 lit double, 1 canapé-lit)","8,9",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 98
Green Apartment 43,"Sector 4, Bucarest",Appartement 2 Chambres,Hébergement géré par un particulier,"9,3",37 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 109
Victoriei Deluxe Suites,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",41 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 91
Theatre Rooftop Apartment with Patio,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"8,3",52 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
Templum Clava,"Sector 2, Bucarest",Chambre Double Deluxe,1 très grand lit double,"9,7",91 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 127
Green ap 109 with roof top view,"Sector 2, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 59
Bucharest Central Apartment Inter,"Sector 2, Bucarest",Appartement 1 Chambre,"2 lits (1 très grand lit double, 1 canapé-lit)","9,2",51 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94
Imedio Rose Apartment Aviatiei,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",47 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 113€ 90
Sky View - Luxury Apartament - Sanador Victoriei,"Sector 1, Bucarest",Appartement Supérieur,Hébergement géré par un particulier,"9,9",81 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 126
Bucharest Luxury Apartments,"Sector 4, Bucarest",Appartement 1 Chambre,1 très grand lit double,"9,8",90 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 116
Luxres#ZEN Apartments,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
The Address Bucharest,"Sector 2, Bucarest",Appartement Deluxe,1 grand lit double,"9,6",113 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 111
Parliament 200sqm Loft Style 1BR AP w private garden,"Sector 5, Bucarest",Appartement 2 Chambres,Hébergement géré par un particulier,"7,7",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 145
Citadela North 1BR Apartment w security and self check in,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",43 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 82
Stylish Modern 1BR Apartment steps from Parliament,"Sector 5, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 58
"Vida Herastrau, luxury 2 rooms apartment","Sector 1, Bucarest",Appartement 1 Chambre,1 lit double,"9,2",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 148
Brancusi Apartment,"Sector 6, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",70 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 163€ 130
Villa 38 Silviu Apartment,"Sector 5, Bucarest",Appartement avec Balcon,Hébergement géré par un particulier,"9,5",107 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 58
VICTORIEI by GREEN APARTMENTS,"Sector 1, Bucarest",Appartement 2 Chambres,Hébergement géré par un particulier,"9,5",31 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 138
Iarca Inn,"Sector 1, Bucarest",Studio,1 grand lit double,"9,7",685 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
Stylish Westpark 2 Residence Lake View W8,"Sector 6, Bucarest",Appartement - Vue sur Lac,"2 lits (1 lit double, 1 canapé-lit)","9,4",39 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 119€ 102
Luxury Westpark 2 Residence Lake View W6,"Sector 6, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,3",109 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 110€ 95
Aquarium Apartment Grivita,"Sector 1, Bucarest",Appartement Standard,Hébergement géré par un particulier,"9,9",94 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 101
Gara de Nord - Resedinta lui Calin,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",78 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70€ 56
Bucharest Mall Studio,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",79 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
Aparthotel Blend City Center,"Sector 2, Bucarest",Chambre Double Deluxe Affaires,1 grand lit double,"9,4",416 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 69
Luxury Westpark 2 Presidentialsuite with Lake View W4,"Sector 6, Bucarest",Appartement 1 Chambre,"2 lits (1 très grand lit double, 1 canapé-lit)","9,2",75 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 116€ 100
Green Apartment 41,"Sector 3, Bucarest",Appartement Supérieur,Hébergement géré par un particulier,"9,0",43 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 105
SYNAGOGUE Yeshua Tova MAGHERU,"Sector 1, Bucarest",Appartement,"4 lits (1 lit simple, 2 très grands lits doubles, 1 canapé-lit)","8,7",20 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 91
HATS by green apartments,"Sector 3, Bucarest",Appartement Supérieur,Hébergement géré par un particulier,"9,5",37 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 190
Charming Apartment in Villa near Airport,"Sector 1, Bucarest",Appartement 3 Chambres,Hébergement géré par un particulier,"9,3",25 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 142
Metropole Apartments Old Town,"Sector 3, Bucarest",Appartement Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","9,5",197 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
Green Apartment 63,"Sector 3, Bucarest",Appartement Supérieur,"6 lits (2 lits simples, 2 lits doubles, 2 canapés-lits)","9,0",62 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 190
Iarca Cottage,"Sector 1, Bucarest",Maison 2 Chambres,2 grands lits doubles,"9,6",128 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 83
Urban Oasis Apartments with Parking,"Sector 4, Bucarest",Appartement avec Terrasse,Hébergement géré par un particulier,"9,2",293 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 95
Love.Travel.Explore ♥️Apt w/ Balcony in Old Town,"Bucharest City-Centre, Bucarest",Appartement avec Balcon,1 grand lit double,"8,5",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 125
Central Apartment,"Sector 4, Bucarest",Appartement avec Terrasse,Hébergement géré par un particulier,"9,4",206 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 103
Green Apartment 59,"Sector 3, Bucarest",Appartement,Hébergement géré par un particulier,"9,4",89 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 152
CoquetteHouse Gara de Nord,"Sector 1, Bucarest",Appartement,Hébergement géré par un particulier,"9,6",93 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 67
Green Apartment 6,Bucarest,Appartement,Hébergement géré par un particulier,"9,5",51 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 109
Cristalex Villaverde Bucharest,Bucarest,Chambre Double Standard,1 grand lit double,"7,2",30 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
Pierre Cardin Deluxe Apartment With Terrace by Magniflex,"Sector 3, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,3",24 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 394€ 256
Sun Villa Residence,"Sector 4, Bucarest",Appartement,2 très grands lits doubles,"9,5",86 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 61
Studio Rendez-vous Alba Iulia,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",106 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 71
Monaco Grand Apartments By CityBookings,"Sector 4, Bucarest",Appartement 1 Chambre Supérieur avec Balcon,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",257 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 93€ 88
City Center Suites,"Sector 3, Bucarest",Appartement 2 Chambres,"4 lits (1 lit double, 2 canapés-lits, 1 grand lit double)","7,4",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 559€ 364
Green Apartment,"Sector 3, Bucarest",Appartement 2 Chambres,"4 lits (3 canapés-lits, 1 grand lit double)","9,3",195 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 130
New Central Roof top view,"Sector 2, Bucarest",Appartement 2 Chambres,Hébergement géré par un particulier,"9,3",59 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 141
News Apartment,"Sector 1, Bucarest",Appartement 2 Chambres,"4 lits (2 canapés-lits, 2 grands lits doubles)","9,5",199 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
Garsoniere Dinu,"Sector 2, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","8,3",564 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 52
JN Boutique Apartments,"Sector 6, Bucarest",Studio,1 grand lit double,"8,7",684 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
Grand Pier Boutique Villa,"Sector 4, Bucarest",Chambre Lit Queen-Size Deluxe,1 grand lit double,"8,7",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 131
Phoenicia Suites Baneasa,"Sector 1, Bucarest",Appartement 2 Chambres,2 grands lits doubles,"7,9",339 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 140
Pensiunea Casa Verde Bucuresti,"Sector 1, Bucarest",Chambre Lits Jumeaux Standard avec Salle de Bains Commune,2 lits simples,"9,3",224 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 52
Center Dream apartaments piata universitate,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"6,3",177 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
Lake view Residence,"Sector 2, Bucarest",Suite Exécutive,Hébergement géré par un particulier,"7,7",63 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Vila ELENA Ap 1,"Sector 2, Bucarest",Chambre Double,"2 lits (1 lit double, 1 très grand lit double)","7,6",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 25
Cute central apartments in villa,"Sector 4, Bucarest",Appartement 1 Chambre,1 grand lit double,"9,3",57 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Athina Suites Hotel,"Sector 2, Bucarest",Chambre Double,1 grand lit double,"9,2",1 146 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 97
Apartament 2 camere Giurgiului,"Sector 5, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"7,8",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Venetian Bucharest,"Sector 1, Bucarest",Chambre Simple Deluxe,1 lit simple,"9,6",263 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 77
Vis-a-Vis Studio - Gara de Nord,"Sector 1, Bucarest",Studio,Hébergement géré par un particulier,"9,7",61 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
Studio Piata Amzei NR.1 (17 C),"Sector 1, Bucarest",Appartement,1 lit double,"7,9",122 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Host Tina,"Sector 3, Bucarest",Chambre Simple,Hébergement géré par un particulier,"9,2",103 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 20
Hotel Funnytime,"Sector 3, Bucarest",Chambre Double,1 lit double,"5,5",165 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Heights Accommodation City Center,"Sector 1, Bucarest",Studio Junior,Hébergement géré par un particulier,"7,9",645 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
Garsoniera Noor,"Sector 3, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"8,9",11 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
"ENZSO RESIDENCE ap 2 cam,Piața Națiunile Unite, nr3-5,bloc B2, sc2, et 1, ap34","Sector 5, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"8,6",96 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Park View Studio,"Sector 4, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,10,5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Bedsy,"Sector 3, Bucarest",Lit Superposé dans Dortoir Mixte,1 lit superposé,"9,7",269 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 25
Central Park Studios,"Sector 2, Bucarest",Chambre Double,Hébergement géré par un particulier,"8,9",845 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 42
Sweet guest apartment,"Sector 5, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"3,6",22 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
Classy Apartment Unirii Square,"Sector 4, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"7,7",102 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53
Aparthomes Fundeni,"Sector 2, Bucarest",Appartement Standard,"2 lits (1 très grand lit double, 1 canapé-lit)","9,4",237 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Lovely apartment in the heart of the city center,"Sector 2, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",125 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 51
Scandinavian Style Apartment with Panoramic View,"Sector 1, Bucarest",Appartement 1 Chambre,"3 lits (1 lit double, 2 canapés-lits)","7,9",55 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Villa Boutique Lafayette,"Sector 2, Bucarest",Chambre Double Deluxe,1 grand lit double,"8,4",572 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
The Park City Center and Netflix,"Sector 4, Bucarest",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","4,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
Cazare - Accommodation,"Sector 1, Bucarest",Chambre Double ou Lits Jumeaux avec Salle de Bains Privative Séparée,2 lits simples,"7,3",217 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24
Studio Mosilor cu Parcare,"Sector 3, Bucarest",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,0",30 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
Urban Adventure for Two,"Sector 1, Bucarest",Appartement 1 Chambre,1 très grand lit double,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 64
Apart hotel Delta Vacaresti,Bucarest,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 70
Hotel Excellence,"Sector 5, Bucarest",Chambre Double avec Balcon,1 grand lit double,"8,4",161 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 69
Stil OldTown,"Sector 3, Bucarest",Petite Chambre Double,1 lit double,"8,1",392 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
CHR Luxury Property-2 Rooms Herastrau,"Sector 1, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,10,5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Suter Palace Heritage Boutique Hotel,"Sector 4, Bucarest",Chambre Chic de Luxe ,Plusieurs types de lits,"9,4",456 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 134
Sweet central apartment,"Sector 2, Bucarest",Appartement 1 Chambre,Hébergement géré par un particulier,"4,5",75 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 27
Hotel Mic,"Sector 6, Bucarest",Chambre Double Supérieure,1 lit double,"8,4",363 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 46
