Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Norr Mälarstrand 64 (Polhemsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/57990558_wiI2-sb0hrHFPUU11QbzL0WEo9u2TTsZsPe9tvq4ob0.jpg,9.1,43,https://fr.foursquare.com/v/m%C3%A4larpaviljongen/4bb7282bef159c7406db76f7,Mälarpaviljongen,Restaurant,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/482114-ZO5DMI4VSDZXQVFZ.jpg,"Chloé B. • Septembre 6, 2014
Un cadre sublime pour un dîner en amoureux ou entre amis.","Chloé B. • Septembre 6, 2014",https://fr.foursquare.com/chlofee,Chloé B.
"Riddargatan 13, Stockholm",https://fastly.4sqi.net/img/general/300x300/6077911_l2FxIJpvcZg6rxLMLRuF27ECJO1HHbKhTUguN-lKjoM.jpg,9.1,44,https://fr.foursquare.com/v/arm%C3%A9museum/4b20dfaef964a5200d3524e3,Armémuseum,Musée d'histoire,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6288143_g2V2vFI6_ac-6y06BykVbHVSuSQkgfVe8006nnC5qjmCkbxUG73SuuBpdNQJKPnz5Rzl6VRIn.jpg,"Bjørn F. • Juin 8, 2015
Fantastic layout, all items are clearly marked and information surrounding the exhibits is extensive yet concise. Thoroughly recommend.","Bjørn F. • Juin 8, 2015",https://fr.foursquare.com/bjrnf3951872,Bjørn F.
"Scheelegatan 13, Stockholm",https://fastly.4sqi.net/img/general/300x300/104238960_CqMVuJmxWvGHYdHAUY5BNmwtNHBnkTHQs9QTDjZ1rIM.jpg,9.1,45,https://fr.foursquare.com/v/maxos/5548ac17498ecd74c198cbf1,Maxos,Falafel,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/EJPZ103Z4NF2VXOM.jpg,"okimiko • Mars 11, 2016
Best falafel ""burrito"" with humus and fresh flavours ever! More relaxed feeling than sister restaurant Falafelbaren. Great sauces at the tables - small details that matter!","okimiko • Mars 11, 2016",https://fr.foursquare.com/mikusdymek,okimiko
"Valborgsmässovägen 34 (Trettondagsvägen), Stockholm",https://fastly.4sqi.net/img/general/300x300/43275377_DljN1jNQGQOUqVB_rn2oZTSobRISlnIogH9qqxhLaDk.jpg,9.1,46,https://fr.foursquare.com/v/abcaf%C3%A9/558912a7498e2fb39a27839f,A.B.Café,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/145164788-ULX3NKOYWLS3VCB5.jpg,"Dany N. • Septembre 26, 2019
Fantastic lunch choices. Found finally a nice Reuben sandwich in Stockholm","Dany N. • Septembre 26, 2019",https://fr.foursquare.com/daniel260185,Dany N.
"Vasaparken (Odengatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/25115836__9TkGLzHf98IFV9tV0s2cqnF3f5PvVqhKkf79ZUruKw.jpg,9.1,47,https://fr.foursquare.com/v/vasaparken/4b1e8982f964a520441b24e3,Vasaparken,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4RXOCQE2ZPBWRVVI.jpg,"Swemeatballs .. • Janvier 1, 2017
Great space to run, play sport, football, rounders, etc in the summer and in the winter you can skate on the ice or play hockey.","Swemeatballs .. • Janvier 1, 2017",https://fr.foursquare.com/swemeatballs78,Swemeatballs ..
"Brunkebergstorg 9 (Vattugatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/71147086_sGL3mESiafpb0cVGxBjeS4qAs32_iBkFxwCV5bmGqqM.jpg,9.1,48,https://fr.foursquare.com/v/downtown-camper-by-scandic/591ee6a6eacf45633e4ed3fd,Downtown Camper by Scandic,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/476613998_gewDlzre_Xj6CA1MIB94CecDJ2hCOFfgVS4CLsx9UKflOIHvXnJ6rJCyVs64njJzt7QC8w9RP.jpg,"Elily H. • Février 15, 2018
✅ clean room, service, great breakfasts, could rent a bike or a skateboard.","Elily H. • Février 15, 2018",https://fr.foursquare.com/elilyh9663123,Elily H.
"Södra Blasieholmshamnen 6 (Grand Hôtel), Stockholm",https://fastly.4sqi.net/img/general/300x300/409975_VqGxiCZkL1lAtZ4awdtQtW0Gb8BLrSeOfk_1T4UYe5c.jpg,9.0,49,https://fr.foursquare.com/v/mathias-dahlgrens-matbaren/4bdb121363c5c9b6ff2e2668,Mathias Dahlgrens Matbaren,Scandinave,$$$$,Enregistrer ,,,,,
"Sveavägen 84 (at Rådmansgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/10922460_UpVALnjURk2ywz0cqEB4jCExF3uT_dTLuJuspkZYA4w.jpg,9.0,50,https://fr.foursquare.com/v/espresso-sosta-bar/4adcdaecf964a5201a5a21e3,Espresso Sosta Bar,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/204013265-2FZBFGOGGICUS43W.jpg,"Nelly G. • Octobre 14, 2016
Très bien tenu par des italiens et pour un café c'est ce qu'il faut","Nelly G. • Octobre 14, 2016",https://fr.foursquare.com/nellyg6437581,Nelly G.
"Vasagatan 22, Stockholm",https://fastly.4sqi.net/img/general/300x300/413953895_Py3fXHCP4_u2BZb5RM8CL9ru5xexWyaF4dzrx9gAS64.jpg,9.0,51,https://fr.foursquare.com/v/scandic-continental/4adcdae8f964a5204f5921e3,Scandic Continental,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/440486902_dUgMLT2j_WSpxsmIOZz1F04HDbEsFdYUV6dnoX-KuaAE8TSEDXL_wi33MagasTQA7jw03Eh9F.jpg,"Jenny G. • Novembre 4, 2017
Nice hotel bar with a nice view of Stockholm","Jenny G. • Novembre 4, 2017",https://fr.foursquare.com/jennyg8307141,Jenny G.
"Blombacken 2 (Gamla Södertäljevägen), Segeltorp",https://fastly.4sqi.net/img/general/300x300/20551532_PsRNM6FO2J3IxURWS-zj-IwWI8rT-5APCU9nexOHJLg.jpg,9.0,52,https://fr.foursquare.com/v/zetas-tr%C3%A4dg%C3%A5rd-och-caf%C3%A9/4b938ccdf964a520f04734e3,Zetas trädgård och café,Jardinerie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/60485531_D2TU4sEa_1Jl3lYnaA1oF4FayqzMJchoptId2ctOzP_is6clhXwj3fAvl0YkCymcyx0G-7t8G.jpg,"Martin J. • Décembre 1, 2019
Such a nice place to just walk around and enjoy yourself. Go to the café and relax in the nice atmosphere.","Martin J. • Décembre 1, 2019",https://fr.foursquare.com/martinj9658639,Martin J.
"Lilla Nygatan 5, Stockholm",https://fastly.4sqi.net/img/general/300x300/27401621_1LNmX3tfToWVXKLeI8Qzvy0UW8V7_8jCQdevk3maavw.jpg,9.0,53,https://fr.foursquare.com/v/tweed/51434b65e4b00cf8d47795f1,Tweed,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/227750_ze1zy5VR_iJDoJaYaKtLpHr5-Z1Mwh15z7g1hXm5JiRzolfgW4h2O1QYu5Vgcjutvopc0X73M.jpg,"Vic • Septembre 23, 2016
One of the best cocktail bars in Stockholm. Beautiful, quaint setting and excellent cocktails. More quiet than loud.","Vic • Septembre 23, 2016",https://fr.foursquare.com/vic9703457,Vic
"Valhallavägen 153, Stockholm",https://fastly.4sqi.net/img/general/300x300/191693735_qkWYm7kRG8jHQNHLhxuNQE-zoATrlhtePRiFaeymCGc.jpg,9.0,54,https://fr.foursquare.com/v/diwan/5566e50a498ecc78bd6d408c,Diwan,Perse,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/182722004_ZBVJgvRU_3-szv_r3oatmFr2BRhY7OhYvPwAVHs2bTyW3QyA5kwaoF_teNIXIffiKC4fX2tt_.jpg,"Samiraa D. • Mars 6, 2022
We ordered kabab torsh, ghorme sabzi and Djojeh and all of them were super delicious. Very nice staff. Better to reserve before comming.","Samiraa D. • Mars 6, 2022",https://fr.foursquare.com/samiraad4313281,Samiraa D.
Nacka,https://fastly.4sqi.net/img/general/300x300/37844765_30Tae26oYTf66ugM5qNQPrn9hHuOBe_E1p65M03HjJA.jpg,9.0,55,https://fr.foursquare.com/v/nyckelviken/4c0252bff56c2d7f38401b66,Nyckelviken,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/IOGY0WENZHK1YGL4.jpg,"Hotel J • Février 28, 2012
Great park area for strolling around. There is also a small farm with farm animals, and a café.","Hotel J • Février 28, 2012",https://fr.foursquare.com/hoteljstockholm,Hotel J
"Tegnérgatan 16, Stockholm",https://fastly.4sqi.net/img/general/300x300/83546437_qDRZbYfzb1mRpB9Nb5agF4YBkOXVvg9H_v3BGl2bK7c.jpg,9.0,56,https://fr.foursquare.com/v/frankys/546bd0bf498e2c2a5b40795c,Franky's,Hamburgers,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/227750_ze1zy5VR_iJDoJaYaKtLpHr5-Z1Mwh15z7g1hXm5JiRzolfgW4h2O1QYu5Vgcjutvopc0X73M.jpg,"Vic • Septembre 24, 2016
One of the best, if not the best, burger joint in Stockholm. Impeccable burgers, good fries. Very popular and very limited seating.","Vic • Septembre 24, 2016",https://fr.foursquare.com/vic9703457,Vic
"Ålgrytevägen 90 (Bredäng), Skärholmen",https://fastly.4sqi.net/img/general/300x300/69150272_vvuTKL0d4lu7YwJ3uffjr9-odarWGmk6W6aaz1p8llQ.jpg,9.0,57,https://fr.foursquare.com/v/konditori-lyran/4bb7624cf562ef3bc8503197,Konditori Lyran,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/485775238_r8cCjIVy_kCo3niPr3JQgWJ_IIOd00LyDVp5PPTSsOL9XamUjL6H9PxFb64KvuccegwA8HIlq.jpg,"Emilia G. • Mars 17, 2018
Excellent pastry, quite pricy, old and romantic building!","Emilia G. • Mars 17, 2018",https://fr.foursquare.com/emiliag4168166,Emilia G.
"Bondegatan 64 (Borgmästargatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/15926169_gs3LpW9S4ew7dMiOHU8WPX-mJ6RZadgKcUbRoaYl2bw.jpg,9.0,58,https://fr.foursquare.com/v/pom--flora/5117844ee4b0d424717545de,Pom & Flora,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/345622006-AJRLS1XOXLCIBW5X.jpg,"Liza G. • Avril 15, 2017
Most beautiful breakfast I've ever had, plus it was delicious and healthy. Cosy, pleasant atmosphere and friendly staff.","Liza G. • Avril 15, 2017",https://fr.foursquare.com/lizag3315163,Liza G.
"Ringvägen 145 (btw Bjurholmsgatan & Södermannagatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/3881552_wK-GqJcIdUkplr0cE8DQEpVwd-KXE6JeQjzsG8vDlIM.jpg,9.0,59,https://fr.foursquare.com/v/reggev-hummus/4adcdaedf964a5206a5a21e3,Reggev Hummus,Moyen-Orient,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94112455-34WOLBTDBVTV10GM.jpg,"Andreas I. • Juillet 9, 2016
Best hummus in stockholm. Not world class, but still very good","Andreas I. • Juillet 9, 2016",https://fr.foursquare.com/andreasi2029961,Andreas I.
"Kungsholmsgatan 4A, Stockholm",https://fastly.4sqi.net/img/general/300x300/51183_jCD5AX6pPuLrY9jaoz3juLsEaJiVXBRzNAeKMbSuaiM.jpg,9.0,60,https://fr.foursquare.com/v/naked-fish/5b438aa3ca18ea002cd98be6,Naked fish,Sushi,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/127950692-5WUIYIMGEC4VQWFK.jpg,"Do • Février 5, 2022
Really really good sushi. Quite some vegetarian and vegan options as well. Super friendly staff as well.","Do • Février 5, 2022",https://fr.foursquare.com/do5040176,Do
"Svartensgatan 4 (Götgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/3045841_E0yU_QGIercXWE2t7D8SC7kYjcEUx7gccUQxAS2B1uI.jpg,9.0,61,https://fr.foursquare.com/v/cr%C3%AAperie-fyra-knop/4adcdaf1f964a5208a5b21e3,Crêperie Fyra Knop,Crêperie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4Q1DHR4D5IK1O0II.jpg,"Tobias S. • Août 21, 2015
Absolute top class Galettes and Crêpes! Highly recommended!","Tobias S. • Août 21, 2015",https://fr.foursquare.com/tobiassjogren,Tobias S.
Stockholm,https://fastly.4sqi.net/img/general/300x300/108829_TG_HNpRn7KF9hBSDc3gcHnuhQYUENctDvIVnFyo67RM.jpg,9.0,62,https://fr.foursquare.com/v/skinnarviksparken/4bf2c90920960f476fa66e2f,Skinnarviksparken,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-1_1257382085666.jpg,"Oskar B. • Août 27, 2016
Great views, a hidden gem right in plain sight :)","Oskar B. • Août 27, 2016",https://fr.foursquare.com/avocade,Oskar B.
"Blommensbergsvägen (Hövdingagatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/144738504_TNt_cPuDlyGI5MD4SJaHG27Fre6rZv6KxTa01tOYpRw.jpg,9.0,63,https://fr.foursquare.com/v/aspuddsparken/4bd2ac9b462cb71301d7dc07,Aspuddsparken,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43169498-UYKAGYCGV0OTLET0.jpg,"Dean E. • Août 1, 2015
Fantastic few hours here with the children. The new park and paddling pool is well worth a visit.","Dean E. • Août 1, 2015",https://fr.foursquare.com/deane4949045,Dean E.
"Tjärhovsgatan 11, Stockholm",https://fastly.4sqi.net/img/general/300x300/157557012_lLXUnnVUmHRdT6XzqoLTF1NCgLWIC1p4ViqdlYUD9sQ.jpg,9.0,64,https://fr.foursquare.com/v/nofo-hotel/55e535c4498e77effb10d702,NOFO Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/35250333-GWYIDTM1SGF3URWN.jpg,"Henry K. • Mai 16, 2019
This is one of the best hotels in Stockholm. Their courtyard is a Lovely place to be and have a drink and enjoy the sun.","Henry K. • Mai 16, 2019",https://fr.foursquare.com/henryk1487660,Henry K.
"Drottninggatan 73, Stockholm",https://fastly.4sqi.net/img/general/300x300/24951472_Kuy8BYocXVp43839JorAh9O4hW_ylECQyDEDMNPb_-o.jpg,9.0,65,https://fr.foursquare.com/v/indian-street-food--co/59008f05d48ec15bc0a2e02e,Indian Street Food & Co.,Indienne,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/165985173_-78Ymiy8_QJR3D2L-n-9akeu1NmeGcqRDV31YDK-8FgfSzAA8iZazfEagpQjqzwB_7kTAN1Em.jpg,"Miriam T. • Janvier 29, 2018
Great bang for the buck, flavourful hearty food that is perfect for lunch.","Miriam T. • Janvier 29, 2018",https://fr.foursquare.com/miriamt8846201,Miriam T.
"Brunkebergstorg 6, Stockholm",https://fastly.4sqi.net/img/general/300x300/56793159_VSeH2umFm-4Mbvky2kBj9IXEr8qcwtd7fLiiKSHQGgg.jpg,9.0,66,https://fr.foursquare.com/v/at-six/58d36bd98ab03f3dceb3d9fe,At Six,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/28975018_8KzpTSnT_fyResqpe6Cv5KOQCX_eUhIZSgTgDZZW7JMRi9yXbbIvM5wf0nd4D1LAq1xxV38HE.jpg,"Håkan F. • Octobre 8, 2019
A new good cool hotel in Stockholm 👍🏻😊","Håkan F. • Octobre 8, 2019",https://fr.foursquare.com/hakfor,Håkan F.
"S:t Eriksplan 1 (Torsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/224930644_UUNfQGGcU7wuY0BYEbnfLpoeI2mtCYyfdVpIcKXAZhA.jpg,9.0,67,https://fr.foursquare.com/v/portal/57ae2bf7498ed2678a5b36ae,Portal,Gastronomie européenne,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4021129_X1pw0xk0_g-rHULjYb6cot8XqgPT8zO1NdL-PsZY7376geLaV3FknOVaDrwGMUW5fxkgLAHnM.jpg,"Natalia H. • Novembre 12, 2022
Amazing food and very cozy atmosphere! Try the love stew, fried mushrooms, beef tartar and schnitzel. Highly suggest the vanilla custard for dessert!","Natalia H. • Novembre 12, 2022",https://fr.foursquare.com/nataliahats,Natalia H.
"Österlånggatan 7, Stockholm",https://fastly.4sqi.net/img/general/300x300/447867508_veeDwbbBr_k1UTpFXywx6oYHylN8IvUXWXeCjLiHvjY.jpg,9.0,68,https://fr.foursquare.com/v/stockholms-g%C3%A4stabud/4e8596c602d59e1a9afa5d5e,Stockholms Gästabud,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Andreea • Janvier 25, 2016
Great ribeye steak, meatballs are also good, any fish dish is a good option. Cosy atmosphere.","Andreea • Janvier 25, 2016",https://fr.foursquare.com/andreea7939737,Andreea
"Tulegatan 7 (Rådmansgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/43275377_5QWoZ3R9ZvrH60-DfO9GMzD4s99LrtRuvQJfZEpopP0.jpg,9.0,69,https://fr.foursquare.com/v/farang/51041df0e4b073eb96e6d58e,Farang,Asiatique,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/171259057_JOHj412z_QzT7BHACxHXR168bOJV4QjPX21tSSkRZHHFisQswz_WrE_R_gg7gHyh2mMHOzWSs.jpg,"Ana T. • Septembre 21, 2018
Tout! les menus sont excellent","Ana T. • Septembre 21, 2018",https://fr.foursquare.com/anat2146446,Ana T.
"Hornsgatan 18, Stockholm",https://fastly.4sqi.net/img/general/300x300/1359221812_RYlW5G05JhOtfoFj58YUU34oMtTMIYP31begmeMmB-8.jpg,9.0,70,https://fr.foursquare.com/v/akkurat/4adcdaebf964a520cf5921e3,Akkurat,Gastro-pub,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/GQ5OPQCWPYGBRAWJ.jpg,"Tanya V. • Août 18, 2014
Really good Akkurat burger! Attentive service! Their house red wine is from Australia!","Tanya V. • Août 18, 2014",https://fr.foursquare.com/tanyav1108996,Tanya V.
"Stadsgårdshamnen 22, Stockholm",https://fastly.4sqi.net/img/general/300x300/8093180_LefmFLgFx6Za0BqOYn_G5bh5Xn68_w-NFeo2-VvJlPw.jpg,9.0,71,https://fr.foursquare.com/v/fotografiskas-caf%C3%A9/4e109b211f6e671dd9e00e72,Fotografiskas café,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3K0FHYNNU0HPAPZI.jpg,"Dargan C. • Août 21, 2016
The view is incredible. Had the Sleepy Bulldog ale which was also lovely!","Dargan C. • Août 21, 2016",https://fr.foursquare.com/darganc6448986,Dargan C.
"Hornsgatan 46 (Södermalm), Stockholm",https://fastly.4sqi.net/img/general/300x300/35097931_zbstGaSAQqeKX5fhoEpFWOHZChVxwyDzte26FBTrjdI.jpg,9.0,72,https://fr.foursquare.com/v/the-tea-centre-of-stockholm/4c207bce8b3aa59398fb9e5f,The Tea Centre of Stockholm,Gastronomique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/E3SGFWE1CGIE5KBU.jpg,"Mary G. • Janvier 9, 2016
They have a huge variety of blends and tea utensils. A must see for tea lovers","Mary G. • Janvier 9, 2016",https://fr.foursquare.com/maryg1787345,Mary G.
"Lilla Nygatan 16, Stockholm",https://fastly.4sqi.net/img/general/300x300/1074972_Gdrgh20vYUKAAQ3dWMIE_kLOEiLP4saZG9AWYR-Gt-A.jpg,9.0,73,https://fr.foursquare.com/v/corner-club/514c0868e4b07a3d6af2fca3,Corner Club,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/107013_0zErIUUt_5-lfrDM9sO25HBBJ72nqS23ZTKKimTP6aQh0pkXQHFrTCeATwONX-n1T6rTTKu6U.jpg,"Alexander L. • Mai 23, 2016
Possibly my favourite bar in Stockholm. Very well-made drinks without the pretension of Tweed & Pharmarium nearby.","Alexander L. • Mai 23, 2016",https://fr.foursquare.com/alexlobov,Alexander L.
"Humlegårdsgatan 17, Stockholm",https://fastly.4sqi.net/img/general/300x300/3532498_V_SnwYxqPX--XTBE0pFVYZ0Zd1El6-68MA50YUlflY4.jpg,9.0,74,https://fr.foursquare.com/v/ekstedt/4ec50343d3e3098aeb0e826f,Ekstedt,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Kareem • Mars 16, 2018
Beautiful restaurant. Laidback and friendly atmosphere. One of most enjoyable and unique meals I've had in my life.","Kareem • Mars 16, 2018",https://fr.foursquare.com/kwngo,Kareem
"Klara Norra kyrkogata 26, Stockholm",https://fastly.4sqi.net/img/general/300x300/24951472_VyHojf2evRNs6lPC51H38a4_VY3E90n34bCyyolmNMA.jpg,9.0,75,https://fr.foursquare.com/v/frantz%C3%A9n/59b2bc336c08d1773006a6c3,Frantzén,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/37872072_p4ltCMjs_AVLUfK24OM1AfYygzm8Ph7NtJz7fQNqE9lQICV6F4L9vvzBGnxD5N7tCc5XxFox-.jpg,"JK • Août 9, 2021
Try Langoustine, crispy rice, roasted aubergine & miso butter, Quail BBQ green asparagus, foie gras with lemongrass jus & Sour rhubarb sorbet, strawberries, cashew, crystallized seaweed with tea","JK • Août 9, 2021",https://fr.foursquare.com/jklau888hk,JK
"Lövholmsbrinken 1, Stockholm",https://fastly.4sqi.net/img/general/300x300/17487122__zp5L1q6vjZjI3NQH2jYFewZdpeeOnUqLqEjBHmqgHU.jpg,9.0,76,https://fr.foursquare.com/v/f%C3%A4rgfabriken/4adcdaf0f964a520185b21e3,Färgfabriken,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-U50RJ0HMG0GAL4CA.jpg,"Anders M. • Octobre 2, 2016
Art with and urban/city theme, café with good food and drinks and a great event venue","Anders M. • Octobre 2, 2016",https://fr.foursquare.com/mellbratt,Anders M.
"Elsa Brändströms gata 52, Stockholm",https://fastly.4sqi.net/img/general/300x300/172493688_2ptnLHvoO_f73sjz94Ig5bK07l-HFw7FbQFSILHKb7U.jpg,9.0,77,https://fr.foursquare.com/v/webhallen/4e7477ad7d8b9176029b7e2a,Webhallen,Électronique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/172493688_xBEHRkdR_jZSBYcE4pCRyrarUAk5q2bfQ2ocohwQC0-Nyzlq6zTh7_PBWk0IQMMntkzHtqVCm.jpg,"Cristian C. • Novembre 30, 2018
Good service and nice people complement their good prices and webshop","Cristian C. • Novembre 30, 2018",https://fr.foursquare.com/cristiac1493167,Cristian C.
"Djurgårdsslätten 49-51 (Djurgården), Stockholm",https://fastly.4sqi.net/img/general/300x300/41527348_3NaGMkwoIjvzYoOvY0NrvumV8sK7SOhlAfTNQiJrMcA.jpg,9.0,78,https://fr.foursquare.com/v/skansen/4adcdaeff964a5200e5b21e3,Skansen,Musée,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/NNYICFMHJKTYVG03.jpg,"Loïc • Novembre 1, 2012
Musée en plein air. Idéal pour des enfants. Beaux paysages, une partie zoo nordique et un vivarium","Loïc • Novembre 1, 2012",https://fr.foursquare.com/loicjollivet,Loïc
"Instrumentvägen 45, Stockholm",https://fastly.4sqi.net/img/general/300x300/12519939_X7oTCRj3ABptd-BxpEq8Og6j87JS66pQxiduBQf40RY.jpg,9.0,79,https://fr.foursquare.com/v/klipporna-i-vinterviken/4e09a32e45ddb2875c586b07,Klipporna i Vinterviken,Zone de baignade,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Tobias R. • Avril 19, 2018
Fantastic view. Great for picnic and wine in the summer.","Tobias R. • Avril 19, 2018",https://fr.foursquare.com/tobiasr4810168,Tobias R.
"Kronobergsgatan 37, Stockholm",https://fastly.4sqi.net/img/general/300x300/2573110_XOppmawRCvKBrwaFCAOmrgScGi4AqK1D9q5geobbsUo.jpg,9.0,80,https://fr.foursquare.com/v/ag-restaurang--bar/4d7124bf0bcc224bf4381259,AG Restaurang & Bar,Restaurant-grill,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Stephen L. • Août 31, 2021
Unreal sirloin. Cheapest on the menu, but still to die for. Awesome sides too, worth the price tag at this place","Stephen L. • Août 31, 2021",https://fr.foursquare.com/stephenl8969845,Stephen L.
"Valhallavägen 174, Stockholm",https://fastly.4sqi.net/img/general/300x300/26504858_CsRNu1xBdfkeutZWLS0a9gi8u-Y_a0geXL21BigLpVE.jpg,9.0,81,https://fr.foursquare.com/v/valhallabageriet/4cee33f362ef6dcb4988f759,Valhallabageriet,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/221379899-ZYWSNCDCUPOJ51EN.jpg,"Hannes S. • Juillet 26, 2016
Everything is realy good but the cardamom bun is superb! Best bakery in Stockholm.","Hannes S. • Juillet 26, 2016",https://fr.foursquare.com/hanness7980855,Hannes S.
Stockholm,https://fastly.4sqi.net/img/general/300x300/2018517_z7z_WnRu5o9uS34tYzPGKGyjGP_E1p5OR1jGLLm74dE.jpg,9.0,82,https://fr.foursquare.com/v/anders-franz%C3%A9ns-park/52ca9f8a498ea30e9dfa1d54,Anders Franzéns park,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/26499009_Jm4faKMI_5EnfagPC1UxgE0G62WUiimPkEiHK0zqOZjdjpIYuHF9N_96krUIi5EXAPSA96k_B.jpg,"a_grvn • Septembre 10, 2017
Undoubtly Stockholms best child playground! Top notch!","a_grvn • Septembre 10, 2017",https://fr.foursquare.com/alexandregraven,a_grvn
"Rörstrandsgatan 4, Stockholm",https://fastly.4sqi.net/img/general/300x300/66101296_zE1_xMjlec_x5IKey7EhlKc1LwnbOAxWsoU6oeR7yd4.jpg,9.0,83,https://fr.foursquare.com/v/mellqvist-kaffebar/4aeefbb8f964a520ffd421e3,Mellqvist Kaffebar,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/73326253_NBFEk-pQ_CWt10gwfj7fJSKgejwLJLePXcha3BF-neS9CFsZ95Kyke_WajdCrB2463fwTrOfX.jpg,"Sergio G. • Septembre 14, 2016
Great cortado with strong and tasteful coffee, nice pastries also. Relaxed atmosphere.","Sergio G. • Septembre 14, 2016",https://fr.foursquare.com/sergiog3445439,Sergio G.
"Odengatan 42 (at Döbelnsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/108829_X5PGQ6-WAMDChL75JLiso4qUMOoRLagbUtMkN7tEojQ.jpg,9.0,84,https://fr.foursquare.com/v/fabrique-stenugnsbageri/4b07befbf964a520c0ff22e3,Fabrique stenugnsbageri,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/CYTI005KQNJRFWVO.jpg,"Andreas E. • Avril 18, 2012
Great sourdough bread, and the buttery cinnamon and cardamom buns are to die for","Andreas E. • Avril 18, 2012",https://fr.foursquare.com/ehn,Andreas E.
"Malmövägen 18, Johanneshov",https://fastly.4sqi.net/img/general/300x300/8751056_m77xh7AXAi_TyA829Fp1Q_tcm9MlQbpzkbshM-kZIIk.jpg,9.0,85,https://fr.foursquare.com/v/bonne-femme-green/51c9f88c498ebdb43d197011,Bonne Femme Green,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/48531676-MTN34LQYID1SVVRH.jpg,"Erik S. • Septembre 2, 2017
Amazing pastries and fresh classic cinnamon buns. Small place but cosy outdoor seating in the summer.","Erik S. • Septembre 2, 2017",https://fr.foursquare.com/eriks4000905,Erik S.
