Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Rua Augusta, Lisbonne",https://fastly.4sqi.net/img/general/300x300/105687981_2jXG_BYHB2ViNaQ1EnCXXXyk2NX-yHopaB1bOS3CSOs.jpg,9.1,43,https://fr.foursquare.com/v/fabrica-da-nata/58f8bcf24acb193046db68ee,Fabrica da Nata,Boulangerie,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/536636518_9dApLM0q_GMc5hDh476VOPAIWCPjLaG1PiNwbmh4LGw23WhuYGFm1AM3p0HcEgzvEkSSqAV96.jpg,"Ssiiidd • Mai 12, 2019
Les pasteis sont super bonnes ! Il y à une formule dégustation avec un verre de porto. Personnellement j’ai préféré celles-ci à celle des pasteis de Belém. Possibilité de déguster en terrasse.","Ssiiidd • Mai 12, 2019",https://fr.foursquare.com/ssiiidd8128391,Ssiiidd
"Av. da Índia, Lisbonne",https://fastly.4sqi.net/img/general/300x300/5842612_v41Ngbjq5otdS9D0hAbPB4VB1DhZpE5NKSu5p3yax9M.jpg,9.1,44,https://fr.foursquare.com/v/jardim-da-torre-de-bel%C3%A9m/4e51391f18383eb2af3a3d5f,Jardim da Torre de Belém,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/CDG51BKDLJG2WIJN.jpg,"Remy L. • Novembre 3, 2018
La visite de la tour de belem n’as rien d’extraordinaire mais...","Remy L. • Novembre 3, 2018",https://fr.foursquare.com/remyl9363189,Remy L.
"Beco dos Apóstolos, 6, Lisbonne",https://fastly.4sqi.net/img/general/300x300/1016831_FUHiPCX78tVMpnBrIuNHxWEpYEEAPF7D3R3kv5Ri9aU.jpg,9.1,45,https://fr.foursquare.com/v/lost-inn-lisbon/51f97886498e9d07c60515b7,Lost Inn Lisbon,Chambre d'hôtes,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PVUS3M13DJCNKHUO.jpg,"Natalie ✨ • Août 10, 2013
Best designer hotel in cheap & sexy segment I've ever seen, very well located. The team are welcoming and very helpful. Freshly brewed coffee, nutella, fruit & cereals are there for breakfast.","Natalie ✨ • Août 10, 2013",https://fr.foursquare.com/user415059,Natalie ✨
"Pç. do Príncipe Real (R. D. Pedro V), Lisbonne",https://fastly.4sqi.net/img/general/300x300/15655882_TO88L02Y9dpMIYOF_mKDutD-4LCT3FmeUGi1w_98KxM.jpg,9.1,46,https://fr.foursquare.com/v/jardim-do-pr%C3%ADncipe-real/4bd07bf941b9ef3b1d25fae5,Jardim do Príncipe Real,Jardin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/81719400-XHHJRA5T3GFTTUQY.jpg,"Pierre-Etienne C. • Août 23, 2014
Parfait avec une limonade fraîche acheté au kiosque.","Pierre-Etienne C. • Août 23, 2014",https://fr.foursquare.com/pierreec1095550,Pierre-Etienne C.
"Rua da Costa do Castelo, 75, Lisbonne",https://fastly.4sqi.net/img/general/300x300/12662594_4rzbTCgMfwGRG0GY8apuUS868mdS9Fl6i_hKVL-6AjU.jpg,9.1,47,https://fr.foursquare.com/v/caf%C3%A9-da-garagem/4f0cacfbe4b0dfc4356a5515,Café da Garagem,Café,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/39695213-JE5MAFGT2W544FWT.jpg,"Céline D. • Mai 29, 2014
Superbe vue, endroit calme et propice à la détente et à...","Céline D. • Mai 29, 2014",https://fr.foursquare.com/majorette30,Céline D.
"Pç. dos Restauradores, Lisbonne",https://fastly.4sqi.net/img/general/300x300/80473773_gnGA7KfALAYKkihwDNf7bm6--vUURE46SvBjPVRYs8o.jpg,9.1,48,https://fr.foursquare.com/v/pra%C3%A7a-dos-restauradores/4bd9635911dcc9288998f933,Praça dos Restauradores,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/390240198_dNWbMN9l_IJuR0U_0knRIQq_p58f530z4BzUZnMOfy6CsZsjFngjhSDM5XiYNyQD092EuYZmE.jpg,"Sarah a. • Décembre 22, 2021
Perfect area to shop and eat and don’t miss the beautiful historic building around the square.","Sarah a. • Décembre 22, 2021",https://fr.foursquare.com/saraha1209984,Sarah a.
"R. Jau, 54, Lisbonne",https://fastly.4sqi.net/img/general/300x300/514002041_xPk4LL8boxvqCY805VC9-3j8ghDqWJEi_P7Fm_pZDfY.jpg,9.1,49,https://fr.foursquare.com/v/pestana-palace-hotel--national-monument/4b0588a0f964a52085d022e3,Pestana Palace Hotel & National Monument,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/14269787-TEYVXGM0BUMNWTUH.jpg,"Detchai P. • Avril 15, 2018
Palace de Lisbonne/ bon service/ personnel accueillant avec piscine et beau jardin","Detchai P. • Avril 15, 2018",https://fr.foursquare.com/geoffro15310597,Detchai P.
"R. Garrett, 49, Lisbonne",https://fastly.4sqi.net/img/general/300x300/46072215_Yw1tziV3UpIuFDXA4gF9NJbjrZpuuOJukxaTM-8DkyU.jpg,9.1,50,https://fr.foursquare.com/v/amorino-chiado/513b1f4ae4b0fce937948890,Amorino Chiado,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/70657494_a8NcPW6-_LilED6fKDpn1Kvg37dHJTdmpwUtFjQhg9xRy1Rg1f7Mx6tMgVZJ3TjTiQNN42nJ7.jpg,"Daniel M. • Février 15, 2018
Great ice creams! You can choose as many flavours as you wish.","Daniel M. • Février 15, 2018",https://fr.foursquare.com/dmarcinkowski_,Daniel M.
"Largo da Graça, Lisbonne",https://fastly.4sqi.net/img/general/300x300/54924370_IoyzaP2AFl00tVlGiALhEOW-G5KCIkl8nSZ2bhbhLbs.jpg,9.1,51,https://fr.foursquare.com/v/miradouro-sophia-de-mello-breyner-andresen/4c07f87affb8c9b691826761,Miradouro Sophia de Mello Breyner Andresen,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24494050_FHWa15aP_iSHOkb6r2nOo-veDyYdnTEpRARy_nuC2rAnvwWDu1nRR9eMnmG2S39gz9JIJNckR.jpg,"Frédéric L. • Novembre 24, 2019
Une des plus belles vue sur la ville, où il fait bon rester.","Frédéric L. • Novembre 24, 2019",https://fr.foursquare.com/frederil9118280,Frédéric L.
"Pç. do Império, Lisbonne",https://fastly.4sqi.net/img/general/300x300/27811833_GZJDjHjNBuXQAbwsf70ZAjkNbyKuHvAHxlpGj08gpUk.jpg,9.1,52,https://fr.foursquare.com/v/jardim-vasco-da-gama/4b0588a3f964a52081d122e3,Jardim Vasco da Gama,Jardin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TPW1UMHOPOVALCLD.jpg,"Martin O. • Février 14, 2015
Great place for a relaxed day in the park. Playground, sights, grass, restaurants and bakeries nearby.","Martin O. • Février 14, 2015",https://fr.foursquare.com/martino4683023,Martin O.
Lisbonne,https://fastly.4sqi.net/img/general/300x300/192594410_rDjnpf5MIwprA0Va7TdTCekjPVnf4L6SlFf4znqcd4E.jpg,9.1,53,https://fr.foursquare.com/v/quiosque-portas-do-sol/4e64d03b483bd9a97553cc1b,Quiosque Portas do Sol,Café,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/109424129-HU2CZ4MZS2XZHG5E.jpg,"Okro G. • Janvier 10, 2015
Must see view of Lisbon & the water. Drink an espresso whilst marvelling at the sun & sight.","Okro G. • Janvier 10, 2015",https://fr.foursquare.com/okrog3685864,Okro G.
"Av. 24 de Julho, 49, Lisbonne",https://fastly.4sqi.net/img/general/300x300/697943_BciCm2zuzzm9QBlcX0hkRL4FTpuWvZML0bR5ezzN9aY.jpg,9.1,54,https://fr.foursquare.com/v/mercado-da-ribeira/4beecf9a5e7b9c745a15b58d,Mercado da Ribeira,Marché,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/144029493-NAZQR5O5GVT3LSZE.jpg,"Constant L. • Octobre 27, 2015
La partie marché est pleine de couleurs et de poissons superbes.","Constant L. • Octobre 27, 2015",https://fr.foursquare.com/constanl5556091,Constant L.
"Av. de Brasília, Lisbonne",https://fastly.4sqi.net/img/general/300x300/679886_S0eQ4DYhfY9MNgZ66iOmoY6c5kbQu-7fS2p9Jqit0Bk.jpg,9.1,55,https://fr.foursquare.com/v/passeio-mar%C3%ADtimo-de-bel%C3%A9m/4b0588a7f964a520b3d222e3,Passeio Marítimo de Belém,Chemin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/444718595_Wv4nAYh5_5pUZqDka92AAh8PO9j__SM6nxG8jsWP1LvrX6ANVqAruMxLeS4C4fRZ1e7zxV_JA.jpg,"Delphine I. • Août 16, 2017
À faire absolument en vélo! On peut en louer à cais de sedo pour 14€ /4 heures (bike iberia)","Delphine I. • Août 16, 2017",https://fr.foursquare.com/delphini7428486,Delphine I.
"Rua Heliodoro Salgado (R. da Penha de França), Lisbonne",https://fastly.4sqi.net/img/general/300x300/22927919_J2HRRAT1Zrw5K8DWh5H-pzRLjOJ-7u3q_DAmaPMuxVE.jpg,9.1,56,https://fr.foursquare.com/v/miradouro-do-monte-agudo/4d84f6b3509137042ea28b5b,Miradouro do Monte Agudo,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/Y0RUGLDQYAF3OXR5.jpg,"Paulo N. • Décembre 1, 2010
Nice view of roof tops. Toasts, coffee, cake, goa food (!) and drinks.","Paulo N. • Décembre 1, 2010",https://fr.foursquare.com/paulosneves,Paulo N.
"R. de São Julião, 148, Lisbonne",https://fastly.4sqi.net/img/general/300x300/145228788_QYgoGo-u2XTIY4jS38UUcWWOKTAdd4MY_sloZRikFws.jpg,9.1,57,https://fr.foursquare.com/v/yes-lisbon-hostel/4bb6f76f2ea195217473ac2f,Yes! Lisbon Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94438200-IC11UTVRIRJGHOWA.jpg,"Martina V. • Octobre 14, 2014
Smart design, super-helpful staff, good location, really clean place, tasty breakfast, cheap sangria ... Just perfect. I will come again for sure! <3","Martina V. • Octobre 14, 2014",https://fr.foursquare.com/martinav7180902,Martina V.
"Rua Santo Amaro, 66A, Lisbonne",https://fastly.4sqi.net/img/general/300x300/84592181_QtMk7G_uQ8-c21j-I04kdsmtnJybfXnqH3hv5704AGM.jpg,9.1,58,https://fr.foursquare.com/v/senhor-uva/5ca0f8bc9e3b65002cd0f1ec,Senhor Uva,Bar à vins,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/465869756_xhi2dY21_D5jSoWaOnhiBa8UTHqPdhCf7tW67KF0Oj4IM_5WW4zXIF9Ta5F0ir2b7ovMIRqJL.jpg,"Jonas V. • Octobre 7, 2019
Great selection of natur wine! Worth the hilly walk","Jonas V. • Octobre 7, 2019",https://fr.foursquare.com/jonasv9452329,Jonas V.
"R. Bartolomeu Dias, 1 a 3, Lisbonne",https://fastly.4sqi.net/img/general/300x300/18962345_k-90-wyiCuy6e1J9wNfySdfInWrR5i1xlmLJIl03M0o.jpg,9.1,59,https://fr.foursquare.com/v/hotel-pal%C3%A1cio-do-governador/4e765a37152037f9e165083f,Hotel Palácio do Governador,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/447002162_I3k87kin_TTMMY3yu-gAorQoeddUB0xDiQNbiv7AV_aAWMzOiYBsdkSaDeZecbMPvllRcr-bp.jpg,"Deborah S. • Août 24, 2017
Hôtel EXCEPTIONNEL!! Très grande qualité du service, a la hauteur du prix de la chambre. Tout est parfait, la chambre est merveilleuse, tellement agréable!! Bravo!!","Deborah S. • Août 24, 2017",https://fr.foursquare.com/deborahs2527674,Deborah S.
"Rua Alfredo Keil, 16, Amadora",https://fastly.4sqi.net/img/general/300x300/44862447_F4sZr1tTFGVDjtujll8M4tsNJUBlvrtSWUYaZHYQPRc.jpg,9.1,60,https://fr.foursquare.com/v/maria-azeitona/5258561411d2c32515539027,Maria Azeitona,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/39799378-2WBAR2OOBRXNCNE0.jpg,"Vlad R. • Octobre 3, 2014
Service and food quality is exceptional. Try mussels with cheese (mexilhao), bloody tuna steak and creme brulee.","Vlad R. • Octobre 3, 2014",https://fr.foursquare.com/dandaka,Vlad R.
"Campo Grande (Av. Brasil), Lisbonne",https://fastly.4sqi.net/img/general/300x300/36011381_dC_wD7xHwiP1gEd6x4LP2eDyWvoIt5gPvQJQI8nd9g8.jpg,9.1,61,https://fr.foursquare.com/v/jardim-do-campo-grande/4b0588a2f964a52017d122e3,Jardim do Campo Grande,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41641143_a0nqflqs_eVdD6VKPUL7AErYNW3P8PmqUoODY3VgTTIzkUT-2M-qXMhnZdxP9XX4tA4Qeve34.jpg,"Genivaldo P. • Juin 10, 2019
Um lugar excelente para caminhar, correr, e fazer atividades ao ar livre. Além disso tem um ginásio no meio (Go Fit) e mais ao fundo nos finais de semana tem alguns quiosques com cerveja, vinho","Genivaldo P. • Juin 10, 2019",https://fr.foursquare.com/genivaldo_peres,Genivaldo P.
"Alto de S. Francisco 21 A (Rua João Penha), Lisbonne",https://fastly.4sqi.net/img/general/300x300/77543214_23doC5Usf5V8KcbWZFWZqjZjROgqgsJnJLRv36ivM14.jpg,9.1,62,https://fr.foursquare.com/v/proc%C3%B3pio/4cf6c8ac81cd6dcbf79a7d0d,Procópio,Bar,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XALAOSZ5UE4Q4YKA.jpg,"Maria João P. • Avril 22, 2010
Nice quiet bar during the week, ideal to talk, have a relaxing drink and grab great sandwiches to eat. Good service.","Maria João P. • Avril 22, 2010",https://fr.foursquare.com/mjpintocoelho,Maria João P.
"Rua Marquês Sá da Bandeira, 46, Lisbonne",https://fastly.4sqi.net/img/general/300x300/1758663_n7_TUPIq8yKres2tf52qxVYNcUe-pczVgJy0k9_9jVQ.jpg,9.1,63,https://fr.foursquare.com/v/go-juu/54bad076498ec5c2691012ed,Go Juu,Japonaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ZH1OGQU315SGUFG1.jpg,"Anders J. • Avril 14, 2017
Authentic Japanese food (like you are served in Japan). Reservations recommended.","Anders J. • Avril 14, 2017",https://fr.foursquare.com/andersj5485256,Anders J.
"R. das Trinas, 129, Lisbonne",https://fastly.4sqi.net/img/general/300x300/13867412_PHyElubjleTVwfLE8UyFqY8pLPxWTYHgf8mx7YqcLZ0.jpg,9.1,64,https://fr.foursquare.com/v/clube-de-jornalistas/4e21eed688774a43b76f56f3,Clube de Jornalistas,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Clèment M. • Juillet 5, 2016
Accueil chaleureux. Serveurs disponibles avec excellents conseils Cadre fort sympathique. Tâchez de réserver pour avoir accès au jardin.Niveau plat, essayer le ""croaker"".Au final, lieu recommandé !!!","Clèment M. • Juillet 5, 2016",https://fr.foursquare.com/clementm9148135,Clèment M.
"Av. da Índia (Cais da Princesa), Lisbonne",https://fastly.4sqi.net/img/general/300x300/15770882_urQnESYd5zbUVz_C57n8a-N9WZ8-h3XAlv5VPdLTlPQ.jpg,9.1,65,https://fr.foursquare.com/v/torre-de-bel%C3%A9m/4b0588a2f964a52007d122e3,Tour de Belém,Monument,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10101562_FuUjfv3s_0dyqjCMfq4daAJCf4-1cVgP76i3xUnT1BbvDBsGyZrOgEnKIg7E68-ttFCTMjZ1_.jpg,"Charles L. • Juin 8, 2019
Toujours pleins de touristes, mais la vue de dehors en vaut la peine.","Charles L. • Juin 8, 2019",https://fr.foursquare.com/charles_camden,Charles L.
"R. da Madre de Deus, 4, Lisbonne",https://fastly.4sqi.net/img/general/300x300/7491955_iPe8bfp3qlXLsVop3zBHXfWSdndRkogvH9F9L77WEJE.jpg,9.1,66,https://fr.foursquare.com/v/museu-nacional-do-azulejo/4b0588a3f964a5208fd122e3,Musée national de l'Azulejo,Musée,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/144029493-NAZQR5O5GVT3LSZE.jpg,"Constant L. • Octobre 30, 2015
Ce musée excentré vaut le détour, le lieu est est très beau même si l'extérieur pourrait être rafraîchit. Le musée est très complet et donne même à voir la restauration des pièces en direct!","Constant L. • Octobre 30, 2015",https://fr.foursquare.com/constanl5556091,Constant L.
"Praça dos Restauradores nº 62 - 68, Lisbonne",https://fastly.4sqi.net/img/general/300x300/57213878_W-zndfsLJI8JO7XSqMSKSg_DgPLreRlRhC_HZveQsq4.jpg,9.1,67,https://fr.foursquare.com/v/f%C3%A1brica-da-nata/56d5c91bcd104f4f48eba3b3,Fábrica da Nata,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2256135_EkFmhkEC_-NJmhwgJz_tugw1i-KH1u5t5sBDUoLxXKml74SaNq-cwjCRpDIlCxJqC8n-Vttit.jpg,"Damien M. • Novembre 26, 2017
C'est top. La pastel à 1€, un beau cadre à l'intérieur. Le café (espresso ou allongé) est à 0,60€. On peut aussi voir les pasteis en train d'être préparées, ce qui ajoute son charme","Damien M. • Novembre 26, 2017",https://fr.foursquare.com/dameneche,Damien M.
"Avenida da Igreja, 28A (R. Acácio de Paiva), Lisbonne",https://fastly.4sqi.net/img/general/300x300/501857367_tCr_JvePdth5_fShFTHmEuJRj41HksiY5g5E62uVoIM.jpg,9.1,68,https://fr.foursquare.com/v/gelados-conchanata/4bc0ba6f74a9a5934a88d0f6,Gelados Conchanata,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/BQ12DY51RMC3RH3G.jpg,"Pedro R. • Août 31, 2014
Easily some of the best ice creams in Lisbon! Choose the fruit flavours, especially pineapple and raspberry.","Pedro R. • Août 31, 2014",https://fr.foursquare.com/pedror8565762,Pedro R.
"Rua Francisco Relvas Marques, 2, Odivelas",https://fastly.4sqi.net/img/general/300x300/11854830_6E5fhp52Om5DsW6fyPdC6cFUpWqDhhKsiXYzHCro6Kk.jpg,9.1,69,https://fr.foursquare.com/v/tacho-da-mem%C3%B3ria/4bad2b5cf964a52023353be3,Tacho da Memória,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XVJO5JSGG0OA5T1R.jpg,"João P. • Février 17, 2013
Uma excelente refeição com uma excelente apresentação. . Impossível não voltar..","João P. • Février 17, 2013",https://fr.foursquare.com/joaop8535953,João P.
"R. de Belém, 84-92, Lisbonne",https://fastly.4sqi.net/img/general/300x300/44905885_ON7HrDA_rvOjCUpdofwDGBM2Kw0Vlo8ARhIzrF8ZiGU.jpg,9.1,70,https://fr.foursquare.com/v/f%C3%A1brica-dos-past%C3%A9is-de-bel%C3%A9m/4b0588a8f964a520d0d222e3,Fábrica dos Pastéis de Belém,Pâtisserie,€€€€,Enregistrer ,,,,,
"Esplanada D. Carlos I (Parque das Nações), Lisbonne",https://fastly.4sqi.net/img/general/300x300/6334950_SctAX3AV0j2mQAX0mJIM9-OP-qqydATCk1aqkpPYe4w.jpg,9.1,71,https://fr.foursquare.com/v/ocean%C3%A1rio-de-lisboa/4bae110af964a52060803be3,Oceanário de Lisboa,Aquarium,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/16571103-W5L301MAEWZDLDWJ.jpg,"Youssef E. • Août 26, 2015
Utilisez l'application web pour acheter vos billets.","Youssef E. • Août 26, 2015",https://fr.foursquare.com/elhammal,Youssef E.
"R. do Olival, 256, Lisbonne",https://fastly.4sqi.net/img/general/300x300/33352748_lHuCg2P2SIPsCtncbAeybQ6JtqVuWlcfHTT7ojuOGaM.jpg,9.1,72,https://fr.foursquare.com/v/come-prima/4bc4d461461576b036848032,Come Prima,Italien,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/86934833-1XDZJ5ZEYFOS0JEN.jpg,"Florian S. • Avril 6, 2019
Wonderful cozy Italian restaurant with home made pasta and burrata. and a great wine selection. If you want a break from seafood and tapas this is the place - highly recommended.","Florian S. • Avril 6, 2019",https://fr.foursquare.com/florians3157171,Florian S.
"Rua de São Nicolau, 13, 2E, Lisbonne",https://fastly.4sqi.net/img/general/300x300/1384964908_ocrwSJ0ElcYjcjMhGLTpVniITx5cJ3jnar4FXjSz6qg.jpg,9.1,73,https://fr.foursquare.com/v/home-lisbon-hostel/4cc2ef7682388cfa79e26335,Home Lisbon Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/L110DQLJXYQ1HF4R.jpg,"daria • Août 1, 2016
Amazing atmosphere , like at home! A lot of nice people from all around the world and very very very clean and comfortable !","daria • Août 1, 2016",https://fr.foursquare.com/m_lle_daria,daria
"Pç. dos Restauradores, 65, Lisbonne",https://fastly.4sqi.net/img/general/300x300/150497930_ZjRzpQxrJXss4rYOfnPsM4HscJechfLC6176Gk-5IsE.jpg,9.1,74,https://fr.foursquare.com/v/goodmorning-hostel/4f7d6593e4b0a665d1e64bfe,Goodmorning Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41V0BU5VYSJ23QQB.jpg,"Leah M. • Décembre 3, 2013
Free breakfast!! Wifi reached to the rooms which was nice. I had a room facing the plaza, so it was a little loud in the morning. Showers, common room, kitchen and computer rooms were all excellent! ✨","Leah M. • Décembre 3, 2013",https://fr.foursquare.com/leah_moreland,Leah M.
"Al. D. Afonso Henriques (Av. Almirante Reis), Lisbonne",https://fastly.4sqi.net/img/general/300x300/62986294_aPZWZf2ti9fpad_Ez6NuI0T3RtR1KB1opogyWAVU8yg.jpg,9.1,75,https://fr.foursquare.com/v/parque-da-fonte-luminosa/4be1b27dae55a5935f3c5b62,Parque da Fonte Luminosa,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/35586826-TPRQXTYQJRMTCQEL.jpg,"Rita David D. • Mars 23, 2014
Awesome place to run, to walk your dog, or just chill a bit! 🔝🔝","Rita David D. • Mars 23, 2014",https://fr.foursquare.com/palavrasparaque,Rita David D.
"Rua Damasceno Monteiro, 8A, Lisbonne",https://fastly.4sqi.net/img/general/300x300/7155722_fhRsf_H16XK93ksszEcDQsto6byVwDKOCcdYzLR8CZQ.jpg,9.1,76,https://fr.foursquare.com/v/taproom-oitava-colina/5b4928789f8a9f002c28cc08,Taproom Oitava Colina,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/HEPUAMKQVGOBHSD3.jpg,"Steven B. • Août 25, 2018
Good beee from their brewery and guest beers. Only place I know in Lisboa that has pulled pork and real hot dogs","Steven B. • Août 25, 2018",https://fr.foursquare.com/sbourke,Steven B.
"Calçada da Graça, Lisbonne",https://fastly.4sqi.net/img/general/300x300/28277928_Fco6Puf3Bs27CXAitFAwNlpLuxaKtnTQ89hHNTurlyg.jpg,9.1,77,https://fr.foursquare.com/v/miradouro-da-gra%C3%A7a/5e4592d8850a7a000884fd1c,Miradouro da Graça,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/526043091_4dAwYSNi_ePda2DqL9PJS92ygeZivMmqr60CFqRO6obdOHp6mm5ZsMZauKlo9ErGcAhfZ2L0m.jpg,"Alex C. • Juillet 20, 2022
Very good views of downtown Lisbon","Alex C. • Juillet 20, 2022",https://fr.foursquare.com/alexc3494716,Alex C.
"Rua da Escola Politécnica, 4, Lisbonne",https://fastly.4sqi.net/img/general/300x300/435502839_JCdmTVFpkN4OBkZeWB5wleyIClkCx57JlKcrE_lKuG0.jpg,9.1,78,https://fr.foursquare.com/v/bettina--niccolo-corallo/545e04e9498e64fe6ebc126b,Bettina & Niccolo Corallo,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Fiorella C. • Juin 20, 2021
Coffee was good but the piece of chocolate that they gave us was amazing!!! Definitely worth to go there for their chocolate!!!","Fiorella C. • Juin 20, 2021",https://fr.foursquare.com/fiorellc2875758,Fiorella C.
Lisbonne,https://fastly.4sqi.net/img/general/300x300/8622464_wKT9leikqWucyDTnVs8_JzDuEv-QmvKxzTHu2osqTZU.jpg,9.1,79,https://fr.foursquare.com/v/jardim-da-cerca-da-gra%C3%A7a/5582fa59498e560f899b5612,Jardim da Cerca da Graça,Jardin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24494050_FHWa15aP_iSHOkb6r2nOo-veDyYdnTEpRARy_nuC2rAnvwWDu1nRR9eMnmG2S39gz9JIJNckR.jpg,"Frédéric L. • Novembre 24, 2019
Petit parc où il fait bon prendre du soleil.","Frédéric L. • Novembre 24, 2019",https://fr.foursquare.com/frederil9118280,Frédéric L.
"Avenida Da Liberdade 127, Nº De Registo:127, Lisbonne",https://fastly.4sqi.net/img/general/300x300/55598803_BkHNrUJ0tVXkEiWv_BCAXoq__PNsLTqo1BQMMJnKWd0.jpg,9.1,80,https://fr.foursquare.com/v/sofitel-lisbon-liberdade/4bcd6d6f937ca593d0bfac92,Sofitel Lisbon Liberdade,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/HERRT54D1I0T013O.jpg,"Alexandre B. • Janvier 19, 2013
Un service impeccable ! Un petit déjeuner super et des lits ultra confortable :)","Alexandre B. • Janvier 19, 2013",https://fr.foursquare.com/zellid,Alexandre B.
"Campo Mártires da Pátria, 50, Lisbonne",https://fastly.4sqi.net/img/general/300x300/75841380_4txR_lJyhzF4UZB5LvkAzA6hq_Bkph035uSAtZXwr_Y.jpg,9.1,81,https://fr.foursquare.com/v/m%C3%BA-gelato-italiano/53adaa65498e241b0ab5e914,Mú Gelato Italiano,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/137495896-RZ2Z1PK1J2BI1MQI.jpg,"Flavie • Août 17, 2015
Super glaces","Flavie • Août 17, 2015",https://fr.foursquare.com/flavie4210770,Flavie
Lisbonne,https://fastly.4sqi.net/img/general/300x300/480429831_5UL98EFQjTnM5P2ZHmxEKlEcRU3Zs4vOHkkUrsOaLek.jpg,9.1,82,https://fr.foursquare.com/v/mercado-do-peixe/4d2cd45ba40da35dd0b38c77,Mercado do Peixe,Fruits de mer,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/58329151_zsX1pX1Q_HQGBzZYOJr283e5jVbvTpUNPxE2KN7Zwcnaq3dJKJl6KvkoBbsOQhHdbpaZZt1_5.jpg,"Aydl • Mai 5, 2015
Best fish restaurant in Lisbon. Everything is extremely fresh and delicious.","Aydl • Mai 5, 2015",https://fr.foursquare.com/aydl6980114,Aydl
"Av. de Berna, 45A, Lisbonne",https://fastly.4sqi.net/img/general/300x300/50292744_ObobSBGNigxulJ46dxFCUl-n1LpNB8muBB0yKZmmMWs.jpg,9.0,83,https://fr.foursquare.com/v/museu-calouste-gulbenkian/50e576e0e4b08ec8fa3be2bb,Museu Calouste Gulbenkian,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24494050_FHWa15aP_iSHOkb6r2nOo-veDyYdnTEpRARy_nuC2rAnvwWDu1nRR9eMnmG2S39gz9JIJNckR.jpg,"Frédéric L. • Novembre 7, 2016
Collections éclectiques, jardins magnifiques.","Frédéric L. • Novembre 7, 2016",https://fr.foursquare.com/frederil9118280,Frédéric L.
