Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"C. Juan Álvarez Mendizábal 44, Madrid",https://fastly.4sqi.net/img/general/300x300/2393431_w2n8ZZ0PLMdwQ-5v80Yw7F_Bslt6Y_c4btjo6wtQ38A.jpg,9.1,44,https://fr.foursquare.com/v/taberna-origen/53b85a9d498e69be2ef0ee4c,Taberna Origen,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/146286547_tsCzCOZe_8DxIY8Bed2YYQwl8gfy4Z51f7QGEo3alSn-I1p5NL_jxHyWVq3A1LI8gOIEuq6Pt.jpg,"Pau • Septembre 25, 2018
Bull gyozas with pepper sauce yummy. Order it you won’t regret it. The flavor is amazing","Pau • Septembre 25, 2018",https://fr.foursquare.com/pau7933371,Pau
"C. Jorge Juan, 16, Madrid",https://fastly.4sqi.net/img/general/300x300/234324_wv5TIqyXs0gFqWzVO4H2G1HAyIA8UHOAufuxN44h5q4.jpg,9.1,45,https://fr.foursquare.com/v/el-paraguas/4bb2605414cfd13aa2da14ab,El Paraguas,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/USS0T2P3ORH1QQMA.jpg,"romain z. • Janvier 24, 2011
Excellent restaurant","romain z. • Janvier 24, 2011",https://fr.foursquare.com/romainzanatta,romain z.
"Calle del Carmen 24, Madrid",https://fastly.4sqi.net/img/general/300x300/43978871_8n8VO66fs6caq4vG3MZXFfKu5oNoNVzBAg3Tv6H5ZIs.jpg,9.1,46,https://fr.foursquare.com/v/lush/5431272e498e8e357f694549,LUSH,Cosmétiques,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/120657166_T7ho-0ON_on-aAjlY8RUIZpd5ngsiLU84fWcNwgc8PrvAfS3Q7n6NhN5Z2itgI40VNRLSsNbN.jpg,"MariLota • Novembre 30, 2016
Me lo habría comprado todo. Trato 10. Te prueban los productos ellas en la mano... y me recomendaron muy mucho el SPA","MariLota • Novembre 30, 2016",https://fr.foursquare.com/marilota4973246,MariLota
"C. Jorge Juan, 20, Madrid",https://fastly.4sqi.net/img/general/300x300/69746779_j1ea5On-fR5N9_a_Y6NKIapcVM2_Qfs4NFDuhgF68ls.jpg,9.1,47,https://fr.foursquare.com/v/amaz%C3%B3nico/57712672cd10b950f4f42080,Amazónico,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/WGOOZK5Z3ITL2AV1.jpg,"Jean-Christophe L. • Avril 7, 2017
Top bar à Madrid, bel endroit avec bonne musique, bon cocktails et bonne ambiance.","Jean-Christophe L. • Avril 7, 2017",https://fr.foursquare.com/jeanchrl9831680,Jean-Christophe L.
"C. Ayala, 6 (P. de la Castellana), Madrid",https://fastly.4sqi.net/img/general/300x300/73719493_WqaDF1avUUCT2WdrJrRKOy0R5l2z1d6nBEirWGJCYBM.jpg,9.1,48,https://fr.foursquare.com/v/ten-con-ten/4dbd958f6a23e294ba48cec7,Ten Con Ten,Méditerranéenne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1562531-NBXVF5XOPFLSB0A3.jpg,"Pierre-Yves C. • Avril 18, 2017
Les entrées sont top ! En particulier le risotto aux truffes, les lasagnes aux artichauts et le poulpe (la combinaison de sauces est un délice). Et le trillo de Coco pour le dessert !","Pierre-Yves C. • Avril 18, 2017",https://fr.foursquare.com/pierreyc3881002,Pierre-Yves C.
"Pl. Puerta del Sol, Madrid",https://fastly.4sqi.net/img/general/300x300/27147989_Rot_JKW0k4QI-aapyLJwDbaPr3WughUZTKy97cojXC4.jpg,9.1,49,https://fr.foursquare.com/v/puerta-del-sol/4adcda37f964a5201f3c21e3,Puerta del Sol,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/514715870_4mmhYEZA_44jaPzrnCVkXXzepXUF8MpeQPWsXdjUKY68rmecFFbtEgMNaAzCvKdRlFVa1qBYn.jpg,"Richard B. • Février 7, 2019
Beaucoup d'artistes,musiciens qui animent cette place populaire","Richard B. • Février 7, 2019",https://fr.foursquare.com/richardb3283441,Richard B.
"C.  Alcalá, 39 (Calle Gran Via), Madrid",https://fastly.4sqi.net/img/general/300x300/570677768_J1XIkkgSrowQX_WoZ8uPahBoPxdBmteeVy0UT_6f8q0.jpg,9.1,50,https://fr.foursquare.com/v/edificio-metr%C3%B3polis/4c94b99438dd8cfa3f66cb62,Edificio Metrópolis,Structure,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/32707119-YKEG40LRBAPMUGE4.jpg,"Jane H. • Septembre 24, 2014
One of the most beautiful buildings in Madrid! Enjoy a view of the city from the roof of Círculo de Bellas Artes right across the street for 3€.","Jane H. • Septembre 24, 2014",https://fr.foursquare.com/janehong_,Jane H.
"C. Doctor Castelo, 19, Madrid",https://fastly.4sqi.net/img/general/300x300/59114421_3oLOHQQs-KMInYZf8Q_r5cNH4kDDFf-uGptdqVsHVJI.jpg,9.1,51,https://fr.foursquare.com/v/la-raquetista/55f9da16498e467662ea2976,La Raquetista,Tapas,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/93141606-NS1U5UHUBOCEUUD0.jpg,"Anna K. • Septembre 7, 2017
Well deserved 9.2! Delicious and innovative food. Try oxtail curry, pigeon and pulpo pibil! Reservation needed, the bar has a different menu.","Anna K. • Septembre 7, 2017",https://fr.foursquare.com/annak5515767,Anna K.
"P. del General Martínez Campos, 37, Madrid",https://fastly.4sqi.net/img/general/300x300/23663456_DlbrUeQxWVJM_zAXOxetbtjxUQX4jmxF2mcFkVZgy2s.jpg,9.1,52,https://fr.foursquare.com/v/museo-sorolla/4adcda38f964a520963c21e3,Museo Sorolla,Musée d'art,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1017500_XWrfSDr3_451eC84DJKC8acoOAKCHmPG2c59d7hXKFVNRRONZqBOPvDhWXsxazbsvp_aWJfKD.jpg,"Rachel S. • Août 3, 2015
Really worth a visit, an enchanting museum. Small but just amazing, very cozy.","Rachel S. • Août 3, 2015",https://fr.foursquare.com/racheltensions,Rachel S.
"Cuesta de Santo Domingo, 5, Madrid",https://fastly.4sqi.net/img/general/300x300/10115254_UWo0gJzqfrs7uh7035UygxwU9089JzMtcioVkh0MBr8.jpg,9.1,53,https://fr.foursquare.com/v/gran-meli%C3%A1-palacio-de-los-duques-/4adcda33f964a520a53a21e3,Gran Meliá Palacio de los Duques *****,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/76421587-RIU4Q2G1U15ZYAPJ.jpg,"Laurence P. • Octobre 11, 2014la situation et le petit dej  dans le  jardin le bar à tapas","Laurence P. • Octobre 11, 2014",https://fr.foursquare.com/laurencp2977564,Laurence P.
"C. Palencia, 29, Madrid",https://fastly.4sqi.net/img/general/300x300/89673552_vpuamnOvC7CLZr3A9vNQ1HQNUVEfyf8WBR-zjMpqwHk.jpg,9.1,54,https://fr.foursquare.com/v/piccola-napoli/4ccb383752af9c740e30a964,Piccola Napoli,Pizza,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Zsuzsanna R. • Novembre 12, 2016
We were lucky to find free table, the food and the wine were both pretty good! Prices are low, especially comparing to the quality. I recommend!!","Zsuzsanna R. • Novembre 12, 2016",https://fr.foursquare.com/zsuzsanr8281472,Zsuzsanna R.
"C. Ferraz, 1, Madrid",https://fastly.4sqi.net/img/general/300x300/1076294_ZgrKIWrtFBv9B7jeRaMm-X3YphWxfHGArUwTWjdTiu4.jpg,9.1,55,https://fr.foursquare.com/v/templo-de-debod/4adcda37f964a520113c21e3,Templo de Debod,Monument,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43571501-J0F10BMRJ2PHVNFB.jpg,"Pierre B. • Novembre 22, 2015
Temple égyptien, il n'y a pas grand chose à y voir.","Pierre B. • Novembre 22, 2015",https://fr.foursquare.com/pierre_besses,Pierre B.
"Calle de José Ortega y Gasset, 16, Madrid",https://fastly.4sqi.net/img/general/300x300/4704042_x8lEYVPXUTORaJQBclDdoN5IpD5r7Q2pt5nCn0uqVDA.jpg,9.1,56,https://fr.foursquare.com/v/chanel/4adcda3ef964a5202a3e21e3,CHANEL,Boutique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5791313-4PNVB0PSA4QRAGLU.jpg,"M R. • Octobre 4, 2017
Small with not much choices","M R. • Octobre 4, 2017",https://fr.foursquare.com/mr1271194,M R.
"Calle del Barquillo, 21, Madrid",https://fastly.4sqi.net/img/general/300x300/36738711_nCbvKjKwqhZ424718Q-BmJmVt3eKgzuu49HkzhXiqeA.jpg,9.1,57,https://fr.foursquare.com/v/only-you-hotellounge/51c459b4454a9074a8002bb3,Only YOU Hotel&Lounge,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/BXPG33HTOYJ1VI14.jpg,"Marine G. • Décembre 31, 2014
Deco fantastique, personnel très aimable et bons cocktails.","Marine G. • Décembre 31, 2014",https://fr.foursquare.com/marineguilhou,Marine G.
"Pl. Mayor, Madrid",https://fastly.4sqi.net/img/general/300x300/27127475_CoYpdWGS_Tvyf5cUA9yLJ2D7_MH5YOfxnxVoOnQDGFU.jpg,9.1,58,https://fr.foursquare.com/v/plaza-mayor/4adcda37f964a520193c21e3,Plaza Mayor,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/26308801-JJW2EDEZWOLTW5S0.jpg,"David • Août 17, 2014
Paradis des philatelistes et des numismates tous les dimanches matin.","David • Août 17, 2014",https://fr.foursquare.com/david3855849,David
"C. Benigno Soto, 9, Madrid",https://fastly.4sqi.net/img/general/300x300/519065048_vpzAvkbwzymaP3Hh56bAPgR-GVigqnb226bgVBw8ipA.jpg,9.1,59,https://fr.foursquare.com/v/casa-benigna/4adcda3af964a520403d21e3,Casa Benigna,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Erlan • Octobre 21, 2018
Very cozy and mega delicious. Best service and very family like atmosphere.","Erlan • Octobre 21, 2018",https://fr.foursquare.com/erlan2463321,Erlan
"Hernan Cortés 7 (Fuencarral), Madrid",https://fastly.4sqi.net/img/general/300x300/3085525_8lEJCoAYox9aXWhTzVTzczFTa-Xk8eLT1j7VBql5-T4.jpg,9.1,60,https://fr.foursquare.com/v/panta-rhei/4bc8ae306501c9b6cca94029,Panta Rhei,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/OZFWJQUJJTT2EVVH.png,"I Wanna Go There • Août 3, 2011
Wonderful independent bookstore with a great selection of graphic novels and art books (amongst other things) in the hip neighborhood of Chueca.","I Wanna Go There • Août 3, 2011",https://fr.foursquare.com/iwannagothere,I Wanna Go There
"Av. del Manzanares (Puente de Toledo), Madrid",https://fastly.4sqi.net/img/general/300x300/4534253_m9OKVFHnmRyV4SbgG-rnKpbxlkj5eIenZeYRhFxXA7o.jpg,9.1,61,https://fr.foursquare.com/v/madrid-r%C3%ADo-sector-central/4dc66abe1f6ef43b8a2e462e,Madrid Río (Sector Central),Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/17005719-SSANABY0UHH3VNGQ.jpg,"Jonathan G. • Août 8, 2014
Gran parque muy bonito, mucho césped, fuentes y columpios. De lo mejor para pasar la tarde paseando.","Jonathan G. • Août 8, 2014",https://fr.foursquare.com/john_garcia_jg,Jonathan G.
"C. José Antonio de Armona, 7, Madrid",https://fastly.4sqi.net/img/general/300x300/545572772_fTm98cZl9j5v5iRqPI6iQaY4bcLLwJi8fydebdaGZaI.jpg,9.1,62,https://fr.foursquare.com/v/pui-thai-tapas/4d55a13048ea6ea8fb42d7a3,Pui Thai Tapas,Thaïlandaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"vincent h. • Octobre 20, 2015
Good Thai food! No frills but good quality with a traditional feel. A great find.","vincent h. • Octobre 20, 2015",https://fr.foursquare.com/vincenth1811605,vincent h.
"C. Serrano, 13, Madrid",https://fastly.4sqi.net/img/general/300x300/2718813_SbRTK7H18imGdTm8z-UxNQwSTfEvUEuMhb4UMF6ul9o.jpg,9.1,63,https://fr.foursquare.com/v/museo-arqueol%C3%B3gico-nacional-man/4eda06cf775bcc53fa120bd4,Museo Arqueológico Nacional (MAN),Musée d'histoire,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XDXH5AD0OCG4AGU0.jpg,"Noah L. • Septembre 7, 2018
Gorgeous, fascinating, and extremely well-organized. Plan to spend a few hours here (the time will fly by).","Noah L. • Septembre 7, 2018",https://fr.foursquare.com/noahlh,Noah L.
"Alonso Cano, 37, Madrid",https://fastly.4sqi.net/img/general/300x300/1498862_-EYjFlMC_T1wsPrDOkpJRM3XhNqQEbObt_8FiI3hfAc.jpg,9.1,64,https://fr.foursquare.com/v/fratelli-figurato/5a2c424b9be5227578e19272,Fratelli Figurato,Pizza,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/146286547_tsCzCOZe_8DxIY8Bed2YYQwl8gfy4Z51f7QGEo3alSn-I1p5NL_jxHyWVq3A1LI8gOIEuq6Pt.jpg,"Pau • Janvier 21, 2019
Los entrantes merecen la pena. La mortadella de Bologna buenísima. Lleva pistachos y le da un toque genial","Pau • Janvier 21, 2019",https://fr.foursquare.com/pau7933371,Pau
"C. Palma, 49, Madrid",https://fastly.4sqi.net/img/general/300x300/242662_S77ZkGy09hm5kUvT-2rwryV8OdeS8gLObXsZMFdRnBY.jpg,9.1,65,https://fr.foursquare.com/v/toma-caf%C3%A9/4e19907752b123a586e15197,Toma Café,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/151802921-FQCCN4OECNPMVWQM.jpg,"Sara H. • Février 28, 2016
Très branché, le café est très bon, ils proposent du lait de soja pour les cafés, cadre cooconig. Trop bon!! :-)","Sara H. • Février 28, 2016",https://fr.foursquare.com/sarah2381057,Sara H.
"C. Maldonadas 5 (C. Toledo), Madrid",https://fastly.4sqi.net/img/general/300x300/74903627_Ft9aJdzFcOeWW2EViQwOLyrOdqE2ZNqvGkenwzfCu8A.jpg,9.1,66,https://fr.foursquare.com/v/la-tienda-de-la-cerveza/50a8cd98e4b0370ed12c5508,La Tienda de la Cerveza,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-SIOV5QNRJEE0BJ1F.jpg,"Ángela M. • Février 2, 2014
Me he enamorado locamente de este sitio, muchísimas cervezas,trato genial de los chicos, ambiente fenomenal. Hay que ir y probar señores!","Ángela M. • Février 2, 2014",https://fr.foursquare.com/angelam1207461,Ángela M.
"C. de Velázquez, 123, esq. María de Molina (María de Molina), Madrid",https://fastly.4sqi.net/img/general/300x300/1878431_JVrSWoSpdqV4iPSHoXiMFx6OLqDt18JrJs6pYFVyV3I.jpg,9.1,67,https://fr.foursquare.com/v/honest-greens/5baa89051822230025799d6f,Honest Greens,Salade,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/407108022_wADcnesm_2JpW0fF2dn7g4jPf3OfOAfaKEySuAxaXOGL-k7lM3xTfulyaz65xjRSRCCI54-gN.jpg,"Robert P. • Février 16, 2019
Fantastic fresh food made from high quality ingredients. Great choice for vegetarians. Even the coffee and cake is top quality. Highly recommend the falafel and tofu, as well as the sweet potato fries","Robert P. • Février 16, 2019",https://fr.foursquare.com/drconscience,Robert P.
"Calle Donoso Cortés, 8, Madrid",https://fastly.4sqi.net/img/general/300x300/1630321_j-lu5SArDxS3VNDQBZOrSha4pguMvoADCON9cpiXPE8.jpg,9.0,68,https://fr.foursquare.com/v/moviloniacom/4fb3a143e4b0947c3d6a4831,Movilonia.com,Téléphones mobiles,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/487129917_3p3jJccs_MTklSYwDJ4M2zscskOu8mSACxX5cd9WxoeJKp5ROof_NykRoYwbgkZC0P49Q0IJm.png,"Garajemovil M. • Avril 6, 2018
Atención personalizada, variedad en tarjetas sim, venta de moviles","Garajemovil M. • Avril 6, 2018",https://fr.foursquare.com/garajemm7552294,Garajemovil M.
"C. del Pez, 20, Madrid",https://fastly.4sqi.net/img/general/300x300/9435693_IoBNm3NChV-Bd45iVF901E9K8LtEaS28MQCHfqiUwUI.jpg,9.0,69,https://fr.foursquare.com/v/hanso-caf%C3%A9/520a4f7011d2a16be9843206,HanSo Café,Café,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/126277114_cM5q9EfF_o2AEOGxRuGM1FY4id0BplKUgnI6Djroz93n2uAzrTpddBRzPnSDP6EVeavTRHh9z.jpg,"H & N • Septembre 25, 2019
In love with the concept of this cafe.. they have variety of avocado toast","H & N • Septembre 25, 2019",https://fr.foursquare.com/hn8544756,H & N
"Calle Doctor Fourquet, 33, Madrid",https://fastly.4sqi.net/img/general/300x300/1278582_2Y5k5tl1w1qexnjaPpb4MgUwKOdnZdmV4gQ91Pf5vC4.jpg,9.0,70,https://fr.foursquare.com/v/hola-coffee/58b04c782980db0b0f944cd9,Hola Coffee,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/182037828-FLLDJ5JAUVK1JKRE.jpg,"Clastiche C. • Novembre 18, 2018
Café latte 😋","Clastiche C. • Novembre 18, 2018",https://fr.foursquare.com/clasticc1187899,Clastiche C.
"C. de Santa Isabel, 52, Madrid",https://fastly.4sqi.net/img/general/300x300/4066934_o_6TPCt1JSmWEwyPmSYJ-cxxmp6iFPKeY-avKRTCrGU.jpg,9.0,71,https://fr.foursquare.com/v/museo-nacional-centro-de-arte-reina-sof%C3%ADa-mncars/4b4ddd13f964a520b6d926e3,Museo Nacional Centro de Arte Reina Sofía (MNCARS),Musée d'art,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/246486_xAjz3Z1f_oQWzBLgMNSYeTWuK3MIzwPTuh0IEVFpxkdDarqVAAKRERkNFO1EXHdoStSlZ8Upm.jpg,"Herve A. • Août 24, 2014
Guernica bien sur et les œuvres de Miro dans un écrin très agréable","Herve A. • Août 24, 2014",https://fr.foursquare.com/halex21,Herve A.
"Pl. de San Miguel, Madrid",https://fastly.4sqi.net/img/general/300x300/27665556_5NoQL-vhAA9_EvA09e_BzQ98e3-KIQ93gvdverMKOK0.jpg,9.0,72,https://fr.foursquare.com/v/mercado-de-san-miguel/4adcda40f964a5206e3e21e3,Mercado de San Miguel,Marché,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/17354198-E21DI33MUB2LLHDG,"Karim Z. • Novembre 20, 2018
Bonne ambiance, des tapas pour tous les goûts","Karim Z. • Novembre 20, 2018",https://fr.foursquare.com/kzidipereira,Karim Z.
Madrid,https://fastly.4sqi.net/img/general/300x300/7586685_xFnx4E0oyk37iJUR2WuHKcQIZWzB0jG7f7S6lJUi0Vc.jpg,9.0,73,https://fr.foursquare.com/v/gioelia/59a1e62a4c954c5afe5b6b4a,Gioelia,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4IZXDAKQA3WILRWW.jpg,"Rodrиго Р. • Août 26, 2018
Centrally located gelato place with creative flavors such as cheese with figs. Large scoops, good prices. Ice cream is thick and creamy. Monster shakes and milkshakes are also offered. Recommended.","Rodrиго Р. • Août 26, 2018",https://fr.foursquare.com/roriveca,Rodrиго Р.
"Calle San Bartolmé, 14, Madrid",https://fastly.4sqi.net/img/general/300x300/49981679_df02hqZiQzEgWu1dwPxxkrxKYHJMQPTOByyEQIJd2yI.jpg,9.0,74,https://fr.foursquare.com/v/kuoco-360/580f7a8338fa73e7d6a65df3,Kuoco 360,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11836926-VCK25MTWRA5N2OQ4,"Lau D. • Avril 13, 2017
This has been a truly amazing experience within budget. Service was more than excellent, waiters took time to explain the specialities and compose a perfect gastronomic experience.","Lau D. • Avril 13, 2017",https://fr.foursquare.com/laudybbro,Lau D.
"Calle María de Molina, 24, Madrid",https://fastly.4sqi.net/img/general/300x300/82562354_aF0QAJJdXAJZSUaVf_GKII4sd3jILP_TQPR8ZIvkH0Q.jpg,9.0,75,https://fr.foursquare.com/v/religion-coffee/5af57e93a92d98002c92c2f6,Religion Coffee,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/IAU5T4LD4A5XDSGA.jpg,"Gillian M. • Juin 20, 2019
Good wifi, delicious matcha, clean and green ambiance, downstairs with lots of tables for getting work done.","Gillian M. • Juin 20, 2019",https://fr.foursquare.com/gillianim,Gillian M.
"C. Hermosilla, 4 (P.  de la Castellana), Madrid",https://fastly.4sqi.net/img/general/300x300/23224703_Uk_FzNYdO5j2l3j-GGBSiwnbczTntEsdBLSThIGr9vs.jpg,9.0,76,https://fr.foursquare.com/v/99-sushi-bar/4b5b8782f964a520f90429e3,99 Sushi Bar,Japonaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/357161_UwuMCqo6_d3unaQ92c-r9ozs4DqszvGyXBmWB9azpSq7WpSjKwk1kCO23VGaXAYe691So9Fw2.jpg,"Ricardo S. • Janvier 1, 2016
Delicious sushi, one of the best in Madrid. Average meal price at 50 Euro.","Ricardo S. • Janvier 1, 2016",https://fr.foursquare.com/ricardo6x,Ricardo S.
"C. Príncipe de Vergara, 146, Madrid",https://fastly.4sqi.net/img/general/300x300/13919230_Ufyy2br80Chuku5ey4aOX0Z11S7aefik8m7dl1JmsGU.jpg,9.0,77,https://fr.foursquare.com/v/auditorio-nacional-de-m%C3%BAsica/4adcda3cf964a520a83d21e3,Auditorio Nacional de Música,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JC2ZLZ0ZDYKXRRMX.jpg,"Jacques S. • Juillet 12, 2015
Acoustique un peu généreuse dans la salle de musique de chambre. Programmation de haut niveau.","Jacques S. • Juillet 12, 2015",https://fr.foursquare.com/jacquesnancy,Jacques S.
"C. Doctor Castelo, 30, Madrid",https://fastly.4sqi.net/img/general/300x300/27136584_6yGlsauCZ21s201qu00yejibLOotEXSxHu8zb-uv6xI.jpg,9.0,78,https://fr.foursquare.com/v/laredo/4bc8d33168f976b0eb0d5c83,Laredo,Tapas,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/35697983-3UOCULJY0ZNCNLRR.jpg,"Fernando T. • Décembre 12, 2015
One of the best tapas bars in Madrid, excellent product, creative. Modern deco.","Fernando T. • Décembre 12, 2015",https://fr.foursquare.com/fernandt3830131,Fernando T.
"C. Buenavista, 18 (C. Torrecilla del Leal), Madrid",https://fastly.4sqi.net/img/general/300x300/6984674_oyrL9Hpkc3MZDeV0AA4g562A7svGLWpL4MrrWjhjKlg.jpg,9.0,79,https://fr.foursquare.com/v/los-porfiados/525aa32e11d2a8e48e87e77e,Los Porfiados,Argentine,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/145076021_Ge3SVY1W_J28bNleX2A9g9a7F5jItzEvCH98vc9j36kF-IOLAkBAljVZqiB8Lv2m-2Er7C8R7.jpg,"Rodelyn D. • Octobre 15, 2016
Empanadas, Service, meat, veggies, dulce de leche and at the end the price: excellent! we can highly recommend this place","Rodelyn D. • Octobre 15, 2016",https://fr.foursquare.com/rodelynd3199234,Rodelyn D.
"Calle Juanelo 23, Madrid",https://fastly.4sqi.net/img/general/300x300/29851972_DML8XgDPDrsCTgd_04UkBD_J0dByMQDhjpmtf4GqNNc.jpg,9.0,80,https://fr.foursquare.com/v/toga/5877d4aed4ab730fcf09092b,Toga,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Houman A. • Août 15, 2021
An exquisite place. The tuna dish was the best. My wife had portobello carpaccio with pecorino was outstanding. We tried all three deserts and the pineapple one and the pancake one were so yummy.","Houman A. • Août 15, 2021",https://fr.foursquare.com/houmana5359429,Houman A.
"Pl. Isabel II, Madrid",https://fastly.4sqi.net/img/general/300x300/514115442_nhrryCcd4LvJQrj-qGQdXp5QRoYFYCaXJUtDL9Ce510.jpg,9.0,81,https://fr.foursquare.com/v/plaza-de-isabel-ii/4b464cb3f964a520f01c26e3,Plaza de Isabel II,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43571501-J0F10BMRJ2PHVNFB.jpg,"Pierre B. • Novembre 30, 2015
Plus connue comme ""Place de l'Opéra""occupe l'emplacement de l'ancien théâtre Peral.","Pierre B. • Novembre 30, 2015",https://fr.foursquare.com/pierre_besses,Pierre B.
"Zurbano 36, Madrid",https://fastly.4sqi.net/img/general/300x300/23224703_zV9XjrLQ1N981z8WXH-uicTb1A54STCv3OafBEsNRbI.jpg,9.0,82,https://fr.foursquare.com/v/hotel-santo-mauro-autograph-collection/4adcda33f964a5206f3a21e3,"Hotel Santo Mauro, Autograph Collection",Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/47812_1253858141546.jpg,"Naeem I. • Mars 12, 2018
Excellent hotel. Staff was fantastic and helpful. We stayed in the best renovated wing of the hotel - highly recommended!","Naeem I. • Mars 12, 2018",https://fr.foursquare.com/nishaq,Naeem I.
"P. de Recoletos, 20, Madrid",https://fastly.4sqi.net/img/general/300x300/6637741_LkXqI1anU6czYxsTRVaf2aeEDsJaZ-qSEMV2-XBfKak.jpg,9.0,83,https://fr.foursquare.com/v/biblioteca-nacional-de-espa%C3%B1a/4adcda38f964a520473c21e3,Biblioteca Nacional de España,Bibliothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4129262_sJWVTaid_-bmx9tAFjlagdDK_K9P4DGpW35VBQx8clse_DwHsU2mHF6Y1W5RSCTALIwfA1fEU.jpg,"Daniel M. • Août 11, 2014
El museo y las exposiciones temporales son gratuitas, por lo que venir a pasar una tarde es una opción perfecta.","Daniel M. • Août 11, 2014",https://fr.foursquare.com/thanent,Daniel M.
"Calle Ruda, 11, Madrid",https://fastly.4sqi.net/img/general/300x300/36043158_NjNtMTOuJHyws6tN4bYGR6NFB3V5om_3KlHVzDFJxWo.jpg,9.0,84,https://fr.foursquare.com/v/ruda-caf%C3%A9/570a5144498e19cf050ace91,Ruda Café,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/442944259_cvg6dMYC_G4W6SFohW-UexerVqJ711QrQwSydkwbZI1945G6hKTt3tJzx4GpRnNqmUKTlGOsZ.jpg,"Sam A. • Septembre 13, 2017
Excellent coffee in cute little place. Fantastic cold brew and great prices. It's small but never crowded. Love the people too!","Sam A. • Septembre 13, 2017",https://fr.foursquare.com/sama8916428,Sam A.
"Paseo De Delicias 73, Madrid",https://fastly.4sqi.net/img/general/300x300/474000771_EWCtr2xT9ITgDsrCk4LsawPo6eMTOMG0AeJeqSB48E4.jpg,9.0,85,https://fr.foursquare.com/v/tres-cerditos/59e2096e002f4c4049f9e180,Tres Cerditos,Chinoise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/177917734-J1RWMFGVNLDEFGHT.jpg,"Enrique M. • Janvier 27, 2019
Las empanadillas de vegetales y la sopa de tallarines: Fuera de serie!","Enrique M. • Janvier 27, 2019",https://fr.foursquare.com/enriquem5364294,Enrique M.
